pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database
HALLMARK_ADIPOGENESIS,0.357522123893805,0.541700187717887,0.0908241419007155,0.251387876766397,1.05126195972441,97,NKIRAS1|PHYH|PGM1|MRAP|TANK|UBC|AK2|APLP2|SAMM50|LPL|CDKN2C|ITSN1|ATP5PO|SOD1|CMPK1|CRAT|PRDX3|SDHB|ACLY|BCL6|C3|G3BP2|TKT|RMDN3,Hallmark
HALLMARK_ALLOGRAFT_REJECTION,0.295169946332737,0.502796452177843,0.102821842840815,0.245870756118115,1.08601172641762,135,TGFB1|GALNT1|TIMP1|FLNA|LY86|IL6|NCK1|MMP9|MAP4K1|TRAT1|PTPN6|STAT1|GCNT1|GBP2|PF4|MBL2|CD79A|CCL7|IL2|JAK2|ELANE|SPI1|IL4|CCL2|EREG|IFNG|IL15|IKBKB|PSMB10|ST8SIA4|GZMB|IL12RB1|HCLS1|CSK|HLA-G|IL11|IL2RG|FASLG|NPM1|TLR2|IL7|CD80|IL13|TNF|IL9|UBE2N,Hallmark
HALLMARK_ANDROGEN_RESPONSE,0.0661896243291592,0.254575478189074,0.234392647294686,0.358814999132188,1.35070266070385,51,KRT19|TNFAIP8|MYL12A|FKBP5|PTK2B|HOMER2|DBI|ACTN1|HPGD|VAPA|UBE2I|GNAI3|PMEPA1|PDLIM5|ELL2|SAT1,Hallmark
HALLMARK_ANGIOGENESIS,0.280172413793103,0.502796452177843,0.118287526124085,-0.337023049395075,-1.12251672356284,27,LUM|POSTN|TNFRSF21|JAG1|SERPINA5|COL3A1,Hallmark
HALLMARK_APICAL_JUNCTION,0.227790432801822,0.480874316939891,0.137250779610133,-0.25257717861638,-1.12158560226269,116,THBS3|MMP2|NEGR1|CD209|ADAM23|ICAM2|CDH1|CADM2|SLIT2|CNTN1|THY1|ICAM5|CADM3|TGFBI|TNFRSF11B|NLGN2|AMIGO1|LAMA3|CTNNA1|NECTIN1|CDH11|ADAM9|AMIGO2|B4GALT1|EGFR|NFASC|MPZL2|BMP1|SLC30A3|FSCN1|HADH|PARVA|AKT3,Hallmark
HALLMARK_APICAL_SURFACE,0.00309810034652713,0.0258175028877261,0.431707695803346,-0.563090260588825,-1.83027428820278,25,MDGA1|EFNA5|GAS1|PCSK9|NTNG1|THY1|GHRL|SCUBE1|EPHB4|IL2RB|RTN4RL1|B4GALT1|LYPD3,Hallmark
HALLMARK_APOPTOSIS,0.704805491990847,0.83905415713196,0.0684714904492088,-0.207291884551028,-0.895411474026408,97,LUM|GSN|MMP2|TGFBR3|TIMP2|FAS|IGFBP6|ERBB3|PDGFRB|PPT1|SQSTM1,Hallmark
HALLMARK_BILE_ACID_METABOLISM,0.741860465116279,0.843023255813954,0.0667426134241917,-0.236338228821449,-0.84952872986791,39,BMP6|IDH1|APOA1|SCP2|GC|RBP1|IDI1,Hallmark
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.234883720930233,0.480874316939891,0.136490437780413,-0.319989841608194,-1.15021833356217,39,ANTXR2|HMGCS1|ALDOC|JAG1|ALCAM|CXCL16|ACAT2|IDI1|MVK|ACSS2|LGALS3|ETHE1,Hallmark
HALLMARK_COAGULATION,0.0355910926078521,0.161777693672055,0.321775918075361,-0.311548513954705,-1.35684190034936,99,COMP|GSN|MMP2|LEFTY2|APOC1|KLK8|MMP7|SERPINC1|DCT|CTSE|CFD|APOA1|CTSO|CTSB|HRG|APOC2|CPQ|MST1|PLAU|CTSV|F13B|ADAM9|CRIP2|TMPRSS6|MMP10|LRP1|KLKB1,Hallmark
HALLMARK_COMPLEMENT,0.165467625899281,0.413669064748201,0.143758989039275,0.260789056764731,1.15438512931954,136,CASP10|RHOG|HSPA1A|C9|TIMP1|LGMN|MMP13|FCN1|IL6|ACTN2|CP|PLA2G4A|EHD1|DPP4|ATOX1|CTSC|USP8|MMP8|DUSP6|PLEK|VCPIP1|GRB2|PRSS3|PFN1|STX4|GP1BA|PSMB9|GZMK|CPM|GCA|GNAI3|CLU|JAK2,Hallmark
HALLMARK_DNA_REPAIR,0.162587412587413,0.413669064748201,0.142901149386948,0.304222762631438,1.19540468323577,64,CETN2|IMPDH2|RALA|SURF1|STX3|NUDT9|SRSF6|TSG101|SMAD5|NUDT21|TARBP2|TK2|NELFE|DUT|ERCC4|HCLS1|NT5C3A|HPRT1|GTF2A2|GUK1|CDA|ADRM1|GTF2B,Hallmark
HALLMARK_E2F_TARGETS,0.311733800350263,0.502796452177843,0.0982123351217438,0.255275989913394,1.06693048759219,94,PSMC3IP|AK2|ASF1B|CDKN2C|HMGB2|SLBP|TMPO|TACC3|STMN1|PSIP1|SMC3|NUDT21|CDC25A|TRA2B|DUT|EXOSC8|DSCC1|DCK|PAICS|MCM6|MYC|HMGB3|LMNB1|BRMS1L|EED|RANBP1|MSH2|CHEK1|ILF3|AURKA|CCNE1|JPT1|PMS2|CNOT9|RACGAP1|KIF22|NME1|PLK1|SSRP1|UNG|RAD51C|MAD2L1|ASF1A|CTCF|RRM2|GINS1,Hallmark
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.274171969724e-07,6.37085984862e-06,0.690132458796796,-0.460138131188801,-2.11404488704652,140,COMP|LUM|SFRP4|NTM|COL5A1|FMOD|MMP2|LRRC15|MFAP5|TGFBR3|POSTN|FBLN1|COL6A3|MATN2|CTHRC1|PLOD2|FZD8|PCOLCE|FAP|COL1A1|GAS1|EDIL3|PCOLCE2|INHBA|ANPEP|FAS|CADM1|NOTCH2|CRLF1|PRRX1|MGP|SLIT2|THY1|COL6A2|PDGFRB|COL3A1|ECM1|TGFBI|DPYSL3|TNC|TNFRSF11B|THBS2|IGFBP4|LAMA3|CDH11|PDLIM4|CD59|BGN,Hallmark
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.595936794582393,0.726752188515113,0.0762797180809272,-0.223808753114981,-0.940087191196257,78,OLFML3|KLK10|CCN5|NBL1|IL6ST|IGF1R|INHBB|CLIC3|IGFBP4|GLA|CANT1,Hallmark
HALLMARK_ESTROGEN_RESPONSE_LATE,0.498839907192575,0.650931114507274,0.0873098257637931,-0.22741468716692,-0.974978040391548,94,KLK10|TPSAB1|CCN5|KLK11|NBL1|CDH1|FGFR3|IL6ST|SERPINA5|LARGE1|CLIC3|IGFBP4|GLA|TST|SORD|UGDH|AGR2|PRLR|SFN,Hallmark
HALLMARK_FATTY_ACID_METABOLISM,0.421875,0.620404411764706,0.0946646223153342,-0.23365394785657,-1.01545423023369,98,CBR3|ADH1C|HSDL2|LDHA|IDH1|HMGCS1|AOC3|GPD1|CA6|CA4|ADH7|ALDOA|ACAT2|DLD|GRHPR|UGDH|IDI1|HIBCH|CPOX|ECI1|ODC1|S100A10,Hallmark
HALLMARK_G2M_CHECKPOINT,0.0983899821109124,0.307468694096601,0.190023305279108,0.312046898161644,1.25437821074166,78,TGFB1|HSPA8|CDKN2C|NDC80|CHMP1A|NCL|KIF23|MAPK14|TMPO|H2BC12|G3BP1|TACC3|ATF5|RAD23B|STMN1|CDC25A|TRA2B|SMAD3|MCM6|PURA|MYC|HMGB3|LMNB1|CUL3|EWSR1|CHEK1|ILF3|SAP30|AURKA|PRC1|NUP98|JPT1|PML|CUL1|CCNA2|RACGAP1|KIF22,Hallmark
HALLMARK_GLYCOLYSIS,0.470070422535211,0.635230300723259,0.0756946307932749,0.22942288738166,1.00439134843299,125,UGP2|GOT1|ME2|P4HA2|PFKFB1|VEGFA|SLC16A3|PGM2|HDLBP|ERO1A|ENO2|HOMER1|MPI|SOD1|MIF|PC|PAXIP1|NT5E|PPIA|DCN|PKP2|STMN1|CYB5A|PGLS|FAM162A|CHST6|FUT8|TPI1|PGK1|CHST12|GUSB|G6PD|HS2ST1|ALDH7A1|CHST4|NANP|ALDOB,Hallmark
HALLMARK_HEDGEHOG_SIGNALING,0.0260552371498587,0.144751317499215,0.352487857583619,-0.488767205883693,-1.55611920728466,23,CNTFR|L1CAM|SHH|ACHE|THY1|UNC5C|NRP2|ETS2|ADGRG1|NRCAM|NRP1,Hallmark
HALLMARK_HEME_METABOLISM,0.852575488454707,0.907473309608541,0.0475434194201301,0.202660564911084,0.820321955759415,80,HBZ|P4HA2|MARK3|ADD2|PC|MOSPD1|HDGF|TNRC6B|UROD|PGLS|CAST|HBQ1|EPOR|ARL2BP|ELL2|C3|DMTN|HTRA2|HBB|NFE2L1|NR3C1|CAT|MOCOS|ERMAP|SELENBP1|HTATIP2|RAD23A|SLC25A38|ICAM4|SNCA|GLRX5|FOXO3|EPB41|KEL|DCAF11|FOXJ2,Hallmark
HALLMARK_HYPOXIA,0.273996509598604,0.502796452177843,0.105920292736253,0.254418967860918,1.10419104971992,115,ADM|UGP2|BTG1|PGM1|INHA|IL6|CCN1|CP|P4HA2|VEGFA|PGM2|HDLBP|GPI|ERO1A|BCL2|ENO2|ENO3|MIF|LXN|ANXA2|DCN|TGFB3|DTNA|FAM162A|CSRP2|TPI1|PGK1|S100A4|TNFAIP3|TGM2,Hallmark
HALLMARK_IL2_STAT5_SIGNALING,0.896428571428572,0.907473309608541,0.0454967810085007,0.189064884437758,0.799119348831117,102,IL1RL1|RHOB|SPP1|TNFSF11|ANXA4|GABARAPL1|BCL2|SH3BGRL2|ENO3|TNFRSF8|CST7|GSTO1|NT5E|PTRH2|IRF6|IL18R1|SELP|IL10RA|CASP3|ITGA6|CD81|SELL|TGM2,Hallmark
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.435626102292769,0.622323003275384,0.0797705918628453,0.255265344006362,1.01487525622138,70,TGFB1|STAT3|IL6|PTPN1|SOCS3|CRLF2|STAT1|GRB2|CXCL3|PF4|PTPN11|IL18R1|CSF2RA|CCL7|CBL|CD38|IL17RB|CXCL11|IL12RB1|EBI3|IL2RG|TLR2|IL7|CD14|A2M|CXCL10|TNF|TNFRSF1B|TYK2,Hallmark
HALLMARK_INFLAMMATORY_RESPONSE,0.106830122591944,0.314206242917482,0.179782316298324,0.283671449307202,1.22884719562139,113,RHOG|ADM|TIMP1|TNFAIP6|SRI|IL6|SCARF1|SEMA4D|GP1BA|MEP1A|IL18R1|HBEGF|NMI|CCL7|GNAI3|CXCL8|IL10RA|CCL2|EDN1|EREG|IL15|SELL|CXCL11|CD70|SELENOS|EBI3|CSF3|CCL24|OLR1|NFKBIA|PROK2|IL1A|TLR2|MYC|SERPINE1|RTP4|CHST2|CD14|CXCL10|VIP|ADRM1|RAF1|TNFRSF1B|ICAM4,Hallmark
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.184724689165187,0.439820688488539,0.134273452883202,0.313502894943631,1.17423393916647,50,IFIT3|NUB1|ISG15|PNPT1|PSME1|GBP2|PSMB9|NMI|RNF31|IL15|SELL|CXCL11|CNP|MX1|IRF2|LAP3|IL7|RTP4|CXCL10|TRIM21,Hallmark
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00185883487374041,0.0258175028877261,0.45505986738723,0.380649415767543,1.64819581613779,114,ISOC1|STAT3|BTG1|TNFAIP6|PSMA2|IFIT3|SRI|IL6|ZBP1|PLA2G4A|ISG15|PNPT1|PTPN1|PSME1|PTPN6|SOCS3|XCL1|STAT1|SECTM1|PSMB9|NMI|FCGR1A|CCL7|SELP|RNF31|JAK2|KLRK1|IL10RA|CCL2|CASP3|IL15|CD38|PSMB10|TNFAIP3|ST8SIA4|CXCL11|HLA-G|MX1|IRF2|NFKBIA|LAP3|IL7|RTP4|ITGB7|CXCL10|TRIM21,Hallmark
HALLMARK_KRAS_SIGNALING_DN,0.884792626728111,0.907473309608541,0.0578529757032509,-0.191063370342586,-0.805986190484821,85,CNTFR|KLK8|DLK2|FGFR3|DCC|TFF2|KLK7|EPHA5|IL12B|COL2A1|TCL1A|EGF|NTF3|GRID2|INSL5|LYPD3|SLC30A3|IL5|SLC6A14|HNF1A|SERPINB2|TNNI3,Hallmark
HALLMARK_KRAS_SIGNALING_UP,0.897911832946636,0.907473309608541,0.0574877409561325,-0.183266272091435,-0.808961298493742,113,GPNMB|EPHB2|FLT4|BTC|INHBA|ENG|PRRX1|SPON1|ALDH1A2|PDCD1LG2|FGF9|PLAU|RBP4|SCG3|ACE|HSD11B1|PRDM1|BPGM|MMP10|IGFBP3,Hallmark
HALLMARK_MITOTIC_SPINDLE,0.12784588441331,0.355127456703639,0.163180127180689,0.313378487186329,1.22700124879052,63,FLNA|DOCK2|NCK1|TLK1|ITSN1|NDC80|MAPRE1|ARF6|OPHN1|NCK2|KIF23|SMC3|NET1|CDC42BPA|PDLIM5|EZR|VCL|DYNLL2|ARHGAP5|ATG4B|CYTH2|LMNB1|RASA1|MAP3K11|AURKA|PRC1|ARFIP2|ARHGDIA|WASL|EPB41|ABR|RACGAP1|KIF22|ACTN4|TIAM1|PLK1|KIF3B|SPTAN1,Hallmark
HALLMARK_MTORC1_SIGNALING,0.240437158469945,0.480874316939891,0.117249716749792,0.266911034417992,1.1216452631446,101,DHFR|PHGDH|GOT1|LGMN|PGM1|COPS5|GPI|ERO1A|CTSC|CACYBP|HSPE1|UCHL5|PPIA|UFM1|DAPP1|ACLY|CDC25A|TPI1|PGK1|PSMA4|HSPD1|PPA1|EEF1E1|G6PD|MTHFD2L|HPRT1|TXNRD1|RPN1|PDAP1|CALR|QDPR|UBE2D3,Hallmark
HALLMARK_MYC_TARGETS_V1,0.00248612990770695,0.0258175028877261,0.431707695803346,0.368982920066526,1.59407345682593,112,IMPDH2|PSMA7|PSMA1|PSMA2|NCBP1|COPS5|C1QBP|YWHAQ|SSB|HSPE1|HNRNPR|HDGF|HNRNPA2B1|EIF4G2|HSP90AB1|HNRNPA1|TXNL4A|EIF3B|APEX1|KARS1|PPIA|PRDX3|G3BP1|EIF4H|RAD23B|TRIM28|SRSF7|SNRPA|SNRPA1|PGK1|PSMA4|STARD7|HSPD1|SRM|TRA2B|PSMA6|DUT|UBE2L3|TCP1|HPRT1|EEF1B2|PPM1G|MCM6|NPM1|MYC|COX5A|RANBP1|EIF1AX|PSMB3|UBE2E1,Hallmark
HALLMARK_MYC_TARGETS_V2,0.799635701275046,0.888484112527829,0.0516355964484201,0.248714991269099,0.765402104640778,21,HSPE1|EXOSC5|HSPD1|SRM|PES1|NPM1|MYC|PRMT3|NOP16|NIP7|PLK1|UNG,Hallmark
HALLMARK_MYOGENESIS,0.349736379613357,0.541700187717887,0.0916795246008379,0.248272934395638,1.05403326652977,103,TGFB1|AKT2|CTF1|EFS|SIRT2|MYL3|ACTN2|TNNI2|FDPS|CAV3|CKB|ENO3|GABARAPL2|PC|FLII|APP|CRAT|HBEGF|DTNA|DAPK2|CLU|MEF2D|PICK1|FST,Hallmark
HALLMARK_NOTCH_SIGNALING,0.016353353467389,0.102208459171182,0.352487857583619,-0.548996224360312,-1.62764862162714,18,NOTCH3|NOTCH2|FZD7|NOTCH1|JAG1|KAT2A|FZD5|DTX1|ARRB1,Hallmark
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0311890180026018,0.155945090013009,0.352487857583619,0.361346619103081,1.43999480777583,72,PHYH|ATP5PF|TIMM13|ATP5PB|SURF1|TIMM10|ATP1B1|GPI|FH|NDUFA2|ATP6V1F|ATP6V1C1|ATP5PO|HSD17B10|NQO2|PRDX3|ISCU|CYB5A|SDHB|ACADSB|DLST|HTRA2|CYB5R3|PMPCA|COX5A|PDHB|OAT|PDP1|GRPEL1|NDUFV2|PHB2|CASP7|MRPL34,Hallmark
HALLMARK_P53_PATHWAY,0.72663139329806,0.843023255813954,0.0545680646670941,0.210999520542526,0.881468848086822,95,TGFB1|BTG1|HINT1|CLCA2|BAIAP2|TPRKB|ABHD4|APP|HBEGF|NUDT15|ALOX15B|ISCU|APAF1|FAM162A|HRAS|TAX1BP3|SAT1|CD81|S100A4|TRIAP1|CTSD|H1-2|CTSF|TCN2|IL1A|STOM|BMP2|HEXIM1|RXRA|DCXR|TRAF4,Hallmark
HALLMARK_PANCREAS_BETA_CELLS,0.507726269315673,0.650931114507274,0.0835990603684159,-0.309260309844685,-0.968532240551132,22,PCSK1|CHGA|GCG|AKT3|SCGN|PCSK2|VDR|HNF1A|IAPP|SPCS1,Hallmark
HALLMARK_PEROXISOME,0.547511312217195,0.684389140271493,0.0808589150280032,-0.251518157862907,-0.950312119318199,49,CRABP2|IDH1|CADM1|SEMA3C|SCP2,Hallmark
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.00076829144220523,0.0192072860551308,0.477270815362862,0.441982459224273,1.75721880029045,70,CFL1|ARPC3|NCK1|CLTC|CAB39|DUSP3|GRB2|PFN1|PTPN11|VAV3|ARF1|DAPP1|IL4|YWHAB|HRAS|MAPK9|RPS6KA1|ATF1|PTEN|IRAK4|PAK4|AKT1S1|MAPK1|RPS6KA3|MKNK1|IL2RG|FASLG|PLA2G12A|CALR|UBE2D3|RAF1|UBE2N|CAMK4,Hallmark
HALLMARK_PROTEIN_SECRETION,0.296625222024867,0.502796452177843,0.102080107662747,0.291456466616878,1.09165841978146,50,TOM1L1|CLTC|OCRL|CTSC|SOD1|TSG101|STX12|RAB2A|ARF1|CLN5|AP2B1|MAPK1|RPS6KA3|KRT18|ARFIP1|COPB2|STX7|SNAP23|CLTA|SH3GL2,Hallmark
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.00279241409687786,0.0258175028877261,0.431707695803346,0.540855621792439,1.80293438624361,30,FTL|MPO|SRXN1|CDKN2D|ATOX1|SOD1|PDLIM1|HMOX2|LSP1|G6PD|OXSR1|SELENOS|TXNRD1|CAT,Hallmark
HALLMARK_SPERMATOGENESIS,0.907473309608541,0.907473309608541,0.044774889329693,0.196975677354817,0.744187207476372,52,IL12RB2|HBZ|HSPA2|DNAJB8|AGFG1|HSPA1L|LPIN1|PCSK1N|DMC1|CHFR|MLF1|JAM3|CAMK4|AURKA|GSTM3|ACRV1|PEBP1,Hallmark
HALLMARK_TGF_BETA_SIGNALING,0.0816326530612245,0.284697508896797,0.213927855492356,0.418230049948673,1.35895697638761,28,TGFB1|SKIL|FKBP1A|PPM1A|ID2|FNTA|PMEPA1|ID1|SMURF1|RHOA|CTNNB1|SMAD3|BMP2|SERPINE1|UBE2D3,Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0854092526690392,0.284697508896797,0.204294756516886,0.287141041348231,1.24471027237152,118,RHOB|TNFAIP8|BTG1|TNFAIP6|BCL2A1|IL6|CCN1|TANK|ID2|MCL1|VEGFA|EHD1|SOCS3|NFE2L2|PLEK|CXCL3|HBEGF|PMEPA1|PDLIM5|CXCL2|CCL2|EDN1|BCL6|SAT1|TNFAIP3|CXCL11|ZC3H12A|OLR1|NFKBIA|SMAD3|AREG|IER2|IL1A|TLR2|MYC|BMP2|SERPINE1|CD80|CXCL10|NR4A1|TNF|RELB|TRIP10|CEBPB,Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00874561402779097,0.0624686716270784,0.380730400722792,0.422609507114563,1.60302192403898,54,EIF4G1|ARFGAP1|VEGFA|SLC30A5|EDC4|ERO1A|SHC1|PDIA6|PAIP1|EXOSC5|PDIA5|CCL2|YWHAZ|EIF4A2|FKBP14|TARS1|EIF4EBP1|DCP1A|NPM1|LSM1|CALR|NFYA,Hallmark
HALLMARK_UV_RESPONSE_DN,0.30365296803653,0.502796452177843,0.116739204791222,-0.2654977633576,-1.0885724619951,72,CDON|TGFBR3|COL1A1|EFEMP1|NOTCH2|FZD2|KIT|PDGFRB|IGF1R|COL3A1|AMPH|MAP2K5|IGFBP5|ATRN|DDAH1|BMPR1A|MMP16|NEK7|NRP1|AKT3|ICA1,Hallmark
HALLMARK_UV_RESPONSE_UP,0.453900709219858,0.630417651694247,0.0778840111977068,0.242576908511291,0.997759037085392,86,RHOB|BTG1|IL6|HSPA2|NPTX2|EIF5|ENO2|PPIF|ATP6V1F|ATP6V1C1|HSPA13|CREG1|PPP1R2|UROD|BID|CXCL2|CASP3|PRKACA|CNP|NAT1|TARS1|NFKBIA|RPN1|PDAP1|BMP2|HTR7|NR4A1|DNAJB1,Hallmark
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0653822023148089,0.254575478189074,0.287805130535564,-0.4730512323759,-1.48148778037053,22,WNT5B|FZD8|DKK4|NOTCH1|JAG1|KAT2A|TP53,Hallmark
HALLMARK_XENOBIOTIC_METABOLISM,0.195402298850575,0.444096133751306,0.150169802128406,-0.255703121749821,-1.14121436358476,122,FBLN1|ADH1C|PGD|IDH1|IL1R1|FAS|PGRMC1|CCL25|TPST1|FETUB|LEAP2|HRG|EPHA2|ANGPTL3|APOE|ADH7|ASL|ETS2|RBP4|IGFBP4|UPB1|HSD11B1|HGFAC,Hallmark
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.00486288452272095,0.0259535971718253,0.407017918923954,0.508416343463514,1.67937039996542,31,PSMB4|PSMA7|PSMA1|PSMA2|UBC|ERLEC1|PSMB1|PSMA5|RPS27A|PSMC5|PSMA4|UBB|PSMA6|PSMB6|PSMB3|ADRM1|EIF2S2|DERL1,Reactome
REACTOME_ABC_TRANSPORTER_DISORDERS,0.00123569103233302,0.00978255400596974,0.45505986738723,0.535696938353761,1.75474973060083,30,PSMB4|PSMA7|PSMA1|PSMA2|UBC|ERLEC1|PSMB1|PSMA5|RPS27A|PSMC5|ABCD4|PSMA4|UBB|PSMA6|PSMB6|PSMB3|ADRM1,Reactome
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.253886010362694,0.401317320872811,0.110122263835536,0.463871570698224,1.18100893249222,11,NCBP1|NELFE|GTF2F2|POLR2J|NELFA|POLR2E|POLR2C|POLR2I,Reactome
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.174712643678161,0.306230648513382,0.159646701919906,-0.407885547121169,-1.25028525235577,19,DLK1|CNTN1|DLL4|NOTCH1|JAG1,Reactome
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,0.391379310344828,0.537298186167032,0.0843144320642653,0.428669085349142,1.05812873990985,10,NRAS|GRB2|PTPN11|HRAS,Reactome
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.101045296167247,0.21379294289284,0.184706471207739,0.53077464515924,1.42078729175608,13,UBC|IKBKG|MAPK14|RPS27A|UBE2V1|UBB,Reactome
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.0149873668671539,0.0560551122984104,0.380730400722792,0.481427346414511,1.52765097348348,26,CREBBP|H3C1|RBBP5|PAGR1|H2BC21|PAXIP1|H2BC12|KMT2C|WDR5|YY1|EED|RXRA,Reactome
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.0013018276731354,0.00991000678521698,0.45505986738723,0.527687225274812,1.78882636066093,34,PSMB4|PSMA7|PSMA1|PSMA2|UBC|ANAPC10|PSMB1|PSMA5|RPS27A|PSMC5|PSMA4|UBB|PSMA6|PSMB6|PSMB3|UBE2E1|ADRM1|ANAPC7|PSMB7|CCNA2|UBE2C|PLK1|MAD2L1,Reactome
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.0475352112676056,0.13520494222822,0.276500599254472,0.563870749237409,1.53082705641203,14,AKT2|YWHAQ|BCL2|YWHAH|BID|YWHAB|YWHAZ|YWHAG|PPP3R1,Reactome
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.020256593150653,0.0697237807721752,0.352487857583619,0.510300741108131,1.54603593656812,21,AKT2|YWHAQ|BCL2|YWHAH|BMF|BID|YWHAB|YWHAZ|DYNLL2|YWHAG|PPP3R1,Reactome
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.618213660245184,0.724171365268711,0.0618406035753285,0.316119999329581,0.873319575497546,15,CREBBP|FDPS|MED1,Reactome
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.303448275862069,0.4532639340707,0.117249716749792,-0.341397322923985,-1.10248015415916,24,MMP2|TIMP2|TPSAB1|MMP7|COL18A1|KLK2|CTSV|MMP10|KLKB1|MMP16,Reactome
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.000205788773166076,0.00321055036782898,0.518848077743792,0.573023068351953,1.9221662907366,33,PSMB4|PSMA7|PSMA1|PSMA2|UBC|PSMB1|IKBKG|PSMA5|RPS27A|SKP1|PSMC5|PSMA4|UBB|IKBKB|PSMA6|PSMB6|NFKBIA|PSMB3|ADRM1,Reactome
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.0639032815198618,0.162321169636013,0.234392647294686,0.400423040833381,1.40471341565038,40,CAMK1|ACTN2|NRAS|PRKAR2B|NEFL|LIN7B|DLG2|PRKAR1A|PRKAR1B|HRAS|RPS6KA1|PRKACA|CAMK2A|MAPK1|PDPK1|LIN7A|RPS6KA3,Reactome
REACTOME_ACTIVATION_OF_RAC1,0.712068965517242,0.795412389615288,0.0544555953940371,0.326924420107873,0.8069817407354,10,NCK1|NCK2|PAK4|PAK5|PAK6|PAK3,Reactome
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.175438596491228,0.306372549019608,0.137250779610133,0.399310674551372,1.26357044259599,25,EIF4G1|RPS7|EIF3M|EIF3B|EIF3G|EIF4H|RPS27A|EIF4B|EIF4A2|EIF4EBP1,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.473321858864028,0.608108108108108,0.0741758965588009,0.369250885591353,0.966434037342867,12,PLA2G4A|PLAAT3|PLA2G5|PLA2G1B|PLA2G10|PLA2G12A,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.26056338028169,0.408630910484413,0.109684061970549,0.431740762115839,1.17211336267525,14,PLA2G4A|ABHD4|PLAAT3|PLA2G5|PLA2G1B|PLA2G10|PLAAT4|PLA2G12A|PLBD1|PLAAT2|PLA2G2A,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.452504317789292,0.590493271840422,0.0766746872490091,0.395963442522786,1.00811602197541,11,PLA2G4A|PLAAT3|PLA2G5|PLA2G1B|PLA2G10|PLA2G12A,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.22279792746114,0.36492763980704,0.118815039412263,0.475643380118251,1.2109797540619,11,PLA2G4A|PLA1A|PLAAT3|PLA2G5|PLA2G1B|PLA2G10|PLA2G12A,Reactome
