pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.542857142857143,0.995472586381677,0.088894528862045,-0.220238282672766,-0.960044786798819,58,HSPA1A|TPT1|MAGEA3|ELL3|TRIAP1|KDM1A|PPIF|NFE2L2|LRRK2|HTRA2|CDKN2D|BID|PPIA|MDM2|MIF|EPO|BAG5,GO_BP
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.609302325581395,1,0.0766746872490091,-0.307370267046703,-0.902823207719522,13,ELL3|TRIAP1|KDM1A|MDM2|MIF,GO_BP
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,0.0731132075471698,0.721103838952809,0.257206466468838,-0.45810097995472,-1.44777574792662,16,TPT1|ELL3|TRIAP1|KDM1A|CDKN2D|BID|MIF,GO_BP
GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE,0.750433275563258,1,0.0522693317499306,0.264614358138705,0.783318089210327,15,AMBP|PRKN,GO_BP
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.580188679245283,0.999820756625041,0.0799858801499946,-0.321228953345581,-0.898020067076783,11,IRF6,GO_BP
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,0.83445945945946,1,0.0462302524077616,0.207121980618519,0.770636694536055,40,APOE|CEP43|PRKN|RB1|WARS1|NPM1|DBNDD2|CDKN1A|AGT|RTRAF|NPPA|TRIM27|THY1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.976510067114094,1,0.0387166740042594,0.163078849357356,0.599857208482799,36,HIF1A|SELENOS|CD27|HCLS1|RAG1|AURKB|STAT5A,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.412520064205457,0.931312612381197,0.0776798560117236,0.231065656147052,1.01384297106165,93,TIGIT|TNFRSF14|ZC3H8|LAG3|CEBPB|HAVCR2|CCL25|TNFSF4|HMGB1|IRF1|GNRH1|PRNP|CD80|FOXP3|CLEC4G|HLA-E|TNFSF18|GPNMB|XCL1|CTSG|STAT5A|CD37,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.0170510308710217,0.506029812550158,0.352487857583619,-0.545920286071147,-1.63801442466712,14,C5|DPP4|TNFAIP6|CCL2|KLRK1|MIF|SLAMF8,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.112820512820513,0.751606253523774,0.213927855492356,-0.302698215033137,-1.27160369604903,47,USP5|NECTIN4|PDCD1|CD96|LILRB4|PTPN6|IFNB1|FCGR2B|HLA-G|LILRB1|SPN|BCL6|CRK|TGFB1|CR1|GRB2|PVR|CD46,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,0.138755980861244,0.801085679819688,0.184706471207739,-0.342985516872058,-1.27290768348417,30,C5|CNN2|DPP4|TNFAIP6|CCL2|BMP5|WASL|KLRK1|MIF|SLAMF8|IL27RA|CCL28|CD200R1|PADI2|SLIT2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.674050632911392,1,0.0530212512043078,0.210042715083389,0.893883866482039,72,LST1|TNFRSF14|GAL|CEBPB|ENPP3|HAVCR2|GNRH1|PRNP|CD80|FOXP3|CLEC4G|HLA-E|GPNMB|XCL1|TNFRSF13B,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.0102997347141957,0.439056877517092,0.380730400722792,0.510705272288035,1.68965030624621,24,APOC1|APOE|ERLIN1|DKKL1|DCAF5|SIRT1|DKK3|ANGPTL4|SERPINA12,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,0.178200692041523,0.817503096272263,0.135002033828631,0.466642223988928,1.27174218532225,11,APOC1|TNF|CRTC3|AKT1|IL1B,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,0.200342465753425,0.83980150657394,0.12563992130984,0.346771608874275,1.21181027572577,30,APOC1|PCSK9|APOE|APOC2|EGF|NR1H2|PPARG|TNF|CES1|TREM2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.0265319123649809,0.583216732169245,0.352487857583619,0.408154137846947,1.51096297213947,39,APOC1|APOE|ERLIN1|APOC2|DKKL1|APOD|DCAF5|SIRT1|DKK3|TNF|ANGPTL4|SERPINA12|UGT1A8|CRTC3|AKT1|IL1B,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE,0.63986013986014,1,0.0601186142531851,0.297981980045294,0.862736166522879,14,NR1H2|PPARG|TNF|CES1|TREM2|LEP|PTPN2|CRP|PPARA,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,0.0856164383561644,0.721103838952809,0.199915231309662,0.449241587910353,1.38921696481154,18,APOC1|PCSK9|APOE|APOC2|EGF,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.992732558139535,1,0.0311335139616949,0.141753294447008,0.695052453955017,183,WAS|APOE|NISCH|MEOX2|CCL25|CDH11|GHRL|STK24|GJA1|HMGB1|IL4|WNT3A|TPM1|GNRH1|AP1AR|APOD|ADAM15|IGFBP5|ARRDC3|SFRP2|SFRP1|PPARG|TNF|CLIC4|TBX5|EPHA1|LRP1|HDAC6|SEMA6D|MAP2K5|CSNK2B|HRG|NOG|DSG3|ANGPT2|GREM1|CXCL13|BMPR1A|ADGRG1|SUDS3|PIN1|CHRD|RBBP4|FBLN1|EVL|NEDD9|THY1|CD63|NDRG4|CDH1|AKT1|BMERB1|NGFR|CD200|ADA|DPEP1|GSK3B|FOXO3,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.11969696969697,0.771927684718382,0.156312403073186,0.26850642845488,1.21857935534133,110,PGLYRP3|LST1|TIGIT|TNFRSF14|ZC3H8|LAG3|GAL|CEBPB|HAVCR2|TNFSF4|HMGB1|IRF1|INHBA|GNRH1|PRNP|CD80|FOXP3|CLEC4G|SAMSN1|HLA-E|TNFSF18|HMGB3|SFRP1|GPNMB|XCL1|TNFRSF13B|CTSG|STAT5A|CD37,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.622596153846154,1,0.077274697304471,-0.250296607689587,-0.889472833711777,26,FADD|IL2|PDCD1|BCL6|BCL10|RORC|MIF|ARG2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,0.109797297297297,0.749961558986604,0.173747838999571,0.349002032468902,1.29852839319629,40,PGLYRP3|ZC3H8|LAG3|TNFSF4|HMGB1|IRF1|INHBA|FOXP3|CLEC4G|TNFSF18|HMGB3|SFRP1|STAT5A,GO_BP
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,0.683035714285714,1,0.0687943095604775,-0.306287659503157,-0.831708467258463,10,CCL2|WASL|KLRK1|IL27RA|CD200R1|PADI2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,0.243498817966903,0.869303110682421,0.135002033828631,-0.368116532176025,-1.17041057069024,17,PPTC7|UBQLN4|TP53|TSC2|LRRK2|HTRA2|FBXL4|EHMT2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,0.909878682842288,1,0.0434506826723125,0.218208537616201,0.645946410229584,15,LRFN5|CD200|SYT11,GO_BP
