"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.11696.7","CRABP2","RABP2","Cellular retinoic acid-binding protein 2","P29373",-1.40707166158329,13.8322427123694,-11.1170239464346,7.77003323928514e-14,5.39162606473996e-10,21.084396956233
"seq.8043.153","COMP","COMP","Cartilage oligomeric matrix protein","P49747",-0.944751638025433,9.79263418306323,-10.6514945988429,2.88636831954237e-13,1.00142548846522e-09,19.8594647584874
"seq.3340.53","THBS4","TSP4","Thrombospondin-4","P35443",-1.42458882247907,14.0390631626106,-9.9358910794233,2.22507561639934e-12,5.14659990073167e-09,17.9427167688689
"seq.13114.50","LUM","Lumican","Lumican","P51884",-0.72280546287956,12.4891791126587,-9.21450671476947,1.79097293368875e-11,3.10689029671656e-08,15.9728325492779
"seq.8982.65","THBS3","TSP3","Thrombospondin-3","P49746",-1.12194154901984,12.2423434589653,-9.04736488033188,3.07772617523692e-11,4.2712683859938e-08,15.4605541056537
"seq.3041.55","MRC2","MRC2","C-type mannose receptor 2","Q9UBG0",-0.749340640069859,11.8083788970447,-8.93041777904762,4.27133474620002e-11,4.83088471304622e-08,15.1491629981347
"seq.15559.5","ANTXR2","ANTR2","Anthrax toxin receptor 2","P58335",-1.18108892147886,11.8700048420403,-8.89522754614516,4.87335249910989e-11,4.83088471304622e-08,15.0246061012547
"seq.17685.9","APOA4","Apo A-IV","Apolipoprotein A-IV","P06727",-2.02119068884764,14.3398016216707,-8.17803707878399,4.40997174461376e-10,3.82509924198436e-07,12.9293240906131
"seq.9284.25","SFRP4","SFRP4","Secreted frizzled-related protein 4","Q6FHJ7",-0.713280197204368,10.9222319362956,-8.03261343754304,6.9403765504736e-10,5.35103032041515e-07,12.4968644558469
"seq.17447.52","SFRP4","SFRP4","Secreted frizzled-related protein 4","Q6FHJ7",-1.20233723212174,12.7978610796064,-7.85724536014249,1.20259120181573e-09,8.34478034939934e-07,11.9722177610538
"seq.10464.6","ANTXR1","ANTR1","Anthrax toxin receptor 1","Q9H6X2",-0.422151704300644,10.8148545836486,-7.70887274523707,1.86738162533168e-09,1.17797828165241e-06,11.5506801039277
"seq.10907.116","NTM","NTRI","Neurotrimin","Q9P121",-0.772824201839923,13.5961890467656,-7.60249972868571,2.61845805825833e-09,1.51412337218788e-06,11.2276467851414
"seq.4541.49","CDON","CDON","Cell adhesion molecule-related/down-regulated by oncogenes","Q4KMG0",-0.684795508925205,12.906283461959,-7.56631219453136,2.93482591968486e-09,1.56651977359179e-06,11.1185637319774
"seq.13614.6","CREBBP","CREB-binding protein","CREB-binding protein","Q92793",0.631422067695189,13.5970683389566,7.48008716034233,3.86109896195796e-09,1.89834962724546e-06,10.8562703516085
"seq.8289.8","GPNMB","GPNMB:ECD","Transmembrane glycoprotein NMB:Extracellular domain","Q14956",-0.53397652409245,9.8743316217776,-7.46895692420905,4.10365245837757e-09,1.89834962724546e-06,10.7992712215283
"seq.22047.46","COL5A1","CO5A1","Collagen alpha-1(V) chain","P20908",-0.812163278234468,10.990178174198,-7.39614853905739,5.17315345750776e-09,2.2435319901029e-06,10.5777358583706
"seq.6367.66","FMOD","fibromodulin","fibromodulin","Q06828",-0.838770996793908,13.5272238913058,-7.35397584117904,5.81922770280125e-09,2.3752718252787e-06,10.464273629169
"seq.11278.4","COL11A2","COL11A2","Collagen alpha-2(XI) chain","P13942",-1.30358939853583,12.0980437043177,-7.26553114019848,7.84620376470807e-09,2.95109089764358e-06,10.1791566292743
"seq.17342.13","AGR3","AGR3","Anterior gradient protein 3","Q8TD06",-1.07449893925088,10.2237123199727,-7.25631923596737,8.08051982349445e-09,2.95109089764358e-06,10.1509930443822
"seq.12727.7","PTGFRN","FPRP","Prostaglandin F2 receptor negative regulator","Q9P2B2",-0.456007609090245,12.8706884367996,-7.10686302493335,1.27433782659821e-08,4.42131508938248e-06,9.7135735061624
"seq.21152.25","EYA2","EYA2","Eyes absent homolog 2","O00167",0.56930372087284,11.6881774980826,7.07150186485482,1.43808471592236e-08,4.75184278275487e-06,9.59823986911094
"seq.15491.20","CD248","CD248","Endosialin","Q9HCU0",-0.795194162507233,13.4570798172863,-7.04028723179798,1.58982805431601e-08,4.80444296962618e-06,9.50217353426652
"seq.5242.37","MAP2K4","MP2K4","Dual specificity mitogen-activated protein kinase kinase 4","P45985",-0.891610452344016,13.8549826586166,-7.04207107637738,1.59248001587263e-08,4.80444296962618e-06,9.50101611995737
"seq.8773.172","EMILIN3","EMIL3:region 1","EMILIN-3:region 1","Q9NT22",-0.355723203759142,9.50511664761784,-7.01223340492635,1.73137939975117e-08,4.90069751114631e-06,9.42019165563859
"seq.8660.5","OLFML3","OLFL3","Olfactomedin-like protein 3","Q9NRN5",-0.706774760213374,13.0128499248023,-7.00666390921735,1.76563536213659e-08,4.90069751114631e-06,9.40152702441151
"seq.10758.2","KERA","KERA","Keratocan","O60938",-0.388955554213515,10.7478292365937,-6.93311040904915,2.22912714372184e-08,5.80625637855706e-06,9.17801889198735
"seq.8841.65","CILP2","CILP2","Cartilage intermediate layer protein 2","Q8IUL8",-0.674915591271422,10.808047456573,-6.93433487349673,2.26846442494737e-08,5.80625637855706e-06,9.16258674957833
"seq.3234.23","CCDC80","URB","Coiled-coil domain-containing protein 80","Q76M96",-0.562525573251472,10.8596469978471,-6.92359478553325,2.34291942066e-08,5.80625637855706e-06,9.13151051124683
"seq.16607.78","GSN","Gelsolin","Gelsolin","P06396",-0.36014363064518,16.7413424959736,-6.87301124684656,2.70592596744463e-08,6.28798968743944e-06,8.99232551555615
"seq.9715.15","IGSF3","IGSF3","Immunoglobulin superfamily member 3","O75054",-0.518359386300684,8.99053165497687,-6.87808659014638,2.71854288259379e-08,6.28798968743944e-06,8.98919676367852
"seq.4160.49","MMP2","MMP-2","72 kDa type IV collagenase","P08253",-0.533139930346316,13.9770531701171,-6.83463629943321,3.06275859152153e-08,6.85563931179609e-06,8.87364431366581
"seq.7787.25","LILRA5","LIRA5","Leukocyte immunoglobulin-like receptor subfamily A member 5","A6NI73",0.34944431758108,11.67527098393,6.7622560014825,3.86964178924426e-08,8.17830591302334e-06,8.64957460907268
"seq.2333.72","TGFB1","TGF-b1","Transforming growth factor beta-1","P01137",0.301225160439872,11.0085940302107,6.76068208580074,3.88938024397997e-08,8.17830591302334e-06,8.64469912456123
"seq.9177.6","FAM3B","FAM3B","Protein FAM3B","P58499",-0.766622592144829,13.7945533370216,-6.68541650292625,4.99291910372428e-08,9.80663450592182e-06,8.40577020869112
"seq.17836.17","S100A16","S100A16","Protein S100-A16","Q96FQ6",-0.271931384628672,11.6993867257407,-6.68250635198974,5.00835815301409e-08,9.80663450592182e-06,8.40238178971748
"seq.20187.10","ITGAV|ITGB3","Integrin aVb3","Integrin alpha V beta 3","P06756|P05106",-0.730051447497356,11.9105884773169,-6.68371185368758,5.08774812239783e-08,9.80663450592182e-06,8.38864270946175
"seq.6557.50","LRRC15","LRC15","Leucine-rich repeat-containing protein 15","Q8TF66",-0.803044195795529,10.3181056756562,-6.66403532851206,5.42154514208943e-08,1.01675950651239e-05,8.32774178815715
"seq.8606.39","GPNMB","GPNMB:CD","Transmembrane glycoprotein NMB:Cytoplasmic domain","Q14956",-0.518755664192218,9.3180256294676,-6.55918393211175,7.6085366886733e-08,1.38935884428169e-05,8.00293098092999
"seq.13122.19","FLRT2","FLRT2","Leucine-rich repeat transmembrane protein FLRT2","O43155",-0.649511352894962,13.339690888233,-6.48791300018218,9.41409066569932e-08,1.63641628173159e-05,7.79753481973951
"seq.3009.3","TGFBR3","TGF-b R III","Transforming growth factor beta receptor type 3","Q03167",-0.437378363207673,14.6423301640197,-6.48104177194907,9.62049964938004e-08,1.63641628173159e-05,7.77670134658206
"seq.6440.31","MFAP5","MFAP5","Microfibrillar-associated protein 5","Q13361",-0.619528622223747,10.6110630505027,-6.48511313751648,9.66898220939548e-08,1.63641628173159e-05,7.77321508093331
"seq.14136.234","CD93","C1QR1","Complement component C1q receptor","Q9NPY3",-0.52237805419132,12.438569134109,-6.45272186740745,1.05462569132183e-07,1.74239230287671e-05,7.68863330060414
"seq.5340.24","CASP10","Caspase-10:region 1","Caspase-10:region 1","Q92851",0.586499460516777,12.7193635032417,6.42389405774287,1.15804382518268e-07,1.86875955882387e-05,7.59896168831919
"seq.14091.42","CBR3","Carbonyl reductase 3","Carbonyl reductase [NADPH] 3","O75828",-0.524674527765264,10.2575524527734,-6.41348962784379,1.2192541835231e-07,1.88431861331275e-05,7.5509178214769
"seq.8923.94","GALNT16","GLTL1","Polypeptide N-acetylgalactosaminyltransferase 16","Q8N428",-0.587100608733632,11.3386682337832,-6.41256392950879,1.22199650668791e-07,1.88431861331275e-05,7.54870775585971
"seq.16558.2","MYOC","MYOC","Myocilin","Q99972",-0.627323041342397,11.4402810828534,-6.38779486839936,1.3250745505102e-07,1.99884615347615e-05,7.47113362516749
"seq.4482.66","C5|C6","C5b; 6 Complex","Complement C5b-C6 complex","P01031|P13671",0.296998917672006,11.6837939331244,6.36783754826602,1.38915870922426e-07,2.0408814649175e-05,7.42452995484054
"seq.22528.1","PHF11","PHF11","PHD finger protein 11","Q9UIL8",0.786875084734595,12.899236964804,6.36751330387876,1.41176409159879e-07,2.0408814649175e-05,7.41020685131281
"seq.2851.63","C5","C5a","C5a anaphylatoxin","P01031",0.842549139278086,15.1774912112151,6.34410050955051,1.52484998319723e-07,2.15936961804366e-05,7.33642990608271
"seq.20550.38","NTM","NTRI","Neurotrimin","Q9P121",-0.563357572893695,13.1299926056065,-6.33291557897473,1.55596600233727e-07,2.15936961804366e-05,7.31582595785568
"seq.6227.1","KLK10","kallikrein 10","Kallikrein-10","O43240",-0.770526763339678,10.2169767665567,-6.31146470393315,1.69690950012753e-07,2.24062863456822e-05,7.23402935165218
"seq.10612.18","PLOD3","PLOD3","Procollagen-lysine;2-oxoglutarate 5-dioxygenase 3","O60568",0.432921577805088,11.5758838820945,6.30434012210771,1.7072865733686e-07,2.24062863456822e-05,7.22685901661211
"seq.18819.21","PPIC","PPIC","Peptidyl-prolyl cis-trans isomerase C","P45877",-0.553884430568441,13.2232491750698,-6.30360114148377,1.71138950327303e-07,2.24062863456822e-05,7.22455807332129
"seq.17509.6","HPD","HPPD","4-hydroxyphenylpyruvate dioxygenase","P32754",0.413526124308211,10.5294953902935,6.26468387172067,1.95398064088093e-07,2.51086512353199e-05,7.09796857030774
"seq.2765.4","GDF11|MSTN","GDF-11/8","Growth/differentiation factor 11/8","O95390|O14793",-0.396179253533338,9.79324425805865,-6.25568921508646,2.02358268206423e-07,2.55302549651704e-05,7.0648770455733
"seq.2278.61","TIMP2","TIMP-2","Metalloproteinase inhibitor 2","P16035",-0.41150712604977,15.4802688696757,-6.23099124475472,2.16668097856962e-07,2.65332391625519e-05,6.99843343323658
"seq.11200.52","CD93","C1QR1","Complement component C1q receptor","Q9NPY3",-0.433211454851071,12.1532630916825,-6.22474175842815,2.21112869901235e-07,2.65332391625519e-05,6.97896776353601
"seq.3814.63","IL11RA","IL-11 RA","Interleukin-11 receptor subunit alpha","Q14626",-0.633491231468177,11.21680836932,-6.22889017467258,2.217794886047e-07,2.65332391625519e-05,6.97740356659556
"seq.15503.15","LEFTY2","Lefty-A","Left-right determination factor 2","O00292",-0.676556196030905,13.5351668249571,-6.19823501962852,2.41986309409485e-07,2.84600508642783e-05,6.89282616952639
"seq.6221.1","ADPGK","ADPGK","ADP-dependent glucokinase","Q9BRR6",-0.301938343687336,11.0467740479381,-6.15176120767626,2.80294998265968e-07,3.24161165494592e-05,6.75162471063142
"seq.6645.53","POSTN","Periostin","Periostin","Q15063",-0.695725085015312,12.6060105149936,-6.11336718302576,3.21232946720495e-07,3.60763812821319e-05,6.62191708669825
"seq.13109.82","NEGR1","NEGR1","Neuronal growth regulator 1","Q7Z3B1",-0.323859801364231,11.7671568032422,-6.10846887844132,3.22644819209938e-07,3.60763812821319e-05,6.61675035368159
"seq.5688.65","CBLN4","CBLN4","Cerebellin-4","Q9NTU7",-0.370475686808868,11.4152774766844,-6.1038344693168,3.27541723702884e-07,3.60763812821319e-05,6.60231195562031
"seq.3050.7","VWF","vWF","von Willebrand factor","P04275",0.809803846964513,14.6347692176219,6.06967189155398,3.71099846001009e-07,4.02289574165795e-05,6.48381046282075
"seq.2590.69","ROR1","ROR1","Inactive tyrosine-protein kinase transmembrane receptor ROR1","Q01973",-0.703556627186407,14.2102456199602,-6.06227012859287,3.76838482789692e-07,4.02289574165795e-05,6.46836433736081
"seq.15364.101","APOC1","Apo C-I","Apolipoprotein C-I","P02654",-1.88410370088725,16.3686653669611,-6.05813931745071,3.85873185724469e-07,4.05693035718498e-05,6.44653130319889
"seq.5701.81","CLEC3B","Tetranectin","Tetranectin","P05452",-0.398145376087003,12.7240915890974,-6.0435019824794,3.98504817418127e-07,4.12720138517072e-05,6.41435017257964
"seq.15667.39","BMP4","BMP-4","Bone morphogenetic protein 4","P12644",-0.548696150970938,10.8470075993974,-6.02099765625455,4.35281629723006e-07,4.44179298330579e-05,6.33105119385114
"seq.21945.4","WNT5B","WNT5B","Protein Wnt-5b","Q9H1J7",-0.651511578391005,11.9186537182151,-6.00599754393458,4.56985529238731e-07,4.59568490925732e-05,6.28441527751544
"seq.2711.6","CNTFR","CNTFR alpha","Ciliary neurotrophic factor receptor subunit alpha","P26992",-0.559777885668279,12.5032021983207,-5.96814688009067,5.1078355667435e-07,5.02584813163867e-05,6.17674065063505
"seq.6022.57","NELL2","NELL2","Protein kinase C-binding protein NELL2","Q99435",-0.362700189548681,10.4359818165984,-5.96190073629826,5.21459613467724e-07,5.02584813163867e-05,6.15695113885588
"seq.17404.5","ARL5B","ARL5B","ADP-ribosylation factor-like protein 5B","Q96KC2",0.543559827400594,14.2745529064881,5.96030259628972,5.22245194715411e-07,5.02584813163867e-05,6.1551835892137
"seq.5837.49","LIFR","LIF sR","Leukemia inhibitory factor receptor","P42702",-0.366188745420089,10.872106546901,-5.95665304464002,5.28731681235946e-07,5.02584813163867e-05,6.14339665920022
"seq.5660.51","SOD3","SOD3","Extracellular superoxide dismutase [Cu-Zn]","P08294",-0.614571324073642,12.0670574523765,-5.95126754855947,5.4421114045316e-07,5.10308257243849e-05,6.11674730104218
"seq.6375.75","XXYLT1","XXLT1","Xyloside xylosyltransferase 1","Q8NBI6",-0.382454436188583,11.7917104753264,-5.94055020963918,5.56869175678074e-07,5.15215361337354e-05,6.09366602256307
"seq.2828.82","SPINT1","HAI-1","Kunitz-type protease inhibitor 1","O43278",-0.606972424885043,12.6225216639281,-5.91009552011659,6.17663295612969e-07,5.61846825243569e-05,5.99479275408473
"seq.6470.19","FBLN1","fibulin 1","Fibulin-1","P23142",-0.515495890251074,15.5176580209948,-5.90578858141532,6.23464556042006e-07,5.61846825243569e-05,5.98541775980541
"seq.24909.40","PLCD1","Phospholipase C-delta-1","1-phosphatidylinositol-4;5-bisphosphate phosphodiesterase delta-1","P51178",-0.376199688129654,11.2594841466457,-5.89216415601735,6.51685318553664e-07,5.79749285313317e-05,5.94299690723774
"seq.5015.15","PLA2G7","PAFAH","Platelet-activating factor acetylhydrolase","Q13093",-0.627102340341883,14.2833986818296,-5.87330500501631,6.94589728631025e-07,6.07565277206622e-05,5.88212823747182
"seq.4328.2","BOC","BOC","Brother of CDO","Q9BWV1",-0.701939588635266,10.6781974191167,-5.87431648344869,7.00464363402937e-07,6.07565277206622e-05,5.87512244815856
"seq.12540.25","RHOG","RHOG","Rho-related GTP-binding protein RhoG","P84095",0.360095508491877,12.0601817152044,5.82693842024561,8.05496903917807e-07,6.90042347689588e-05,5.73996589981301
"seq.5108.72","NOTCH3","Notch-3","Neurogenic locus notch homolog protein 3","Q9UM47",-0.497021150731143,15.3856797334825,-5.80887668732241,8.54163062361828e-07,7.22809449966917e-05,5.68376290518936
"seq.21883.17","BMP5","BMP-5","Bone morphogenetic protein 5","P22003",-0.640701652797427,14.3768796221346,-5.79004683956364,9.11458675212417e-07,7.55595581694124e-05,5.62191714004536
"seq.9793.145","IGDCC4","IGDC4","Immunoglobulin superfamily DCC subclass member 4","Q8TDY8",-0.517727455933706,9.85740242938222,-5.7920092127739,9.14685529072005e-07,7.55595581694124e-05,5.61945831008783
"seq.6383.90","TLL1","TLL1","Tolloid-like protein 1","O43897",-0.60723302725042,11.7276669824396,-5.78101380718458,9.47869449530032e-07,7.73796012975164e-05,5.58531763000314
"seq.18235.16","PGP","PGP","Glycerol-3-phosphate phosphatase","A6NDG6",-0.626381391252744,11.0427441592237,-5.77210310436658,9.75640927056963e-07,7.84783130148598e-05,5.55765257212348
"seq.13416.8","TMEM132D","T132D","Transmembrane protein 132D","Q14C87",-0.59281369607779,12.0870709786625,-5.76849309939248,9.83947720463006e-07,7.84783130148598e-05,5.54922650031194
"seq.22587.37","EPHA6","EPHA6","Ephrin type-A receptor 6","Q9UF33",-0.727450610997298,13.2260475314316,-5.72924104468904,1.11822336658485e-06,8.74574966987044e-05,5.42675053330697
"seq.14072.9","TPT1","TCTP","Translationally-controlled tumor protein","P13693",0.783839846863513,14.3406504638941,5.72862842986824,1.12173471770928e-06,8.74574966987044e-05,5.42385750226145
"seq.8337.65","PTPRU","PTPRU","Receptor-type tyrosine-protein phosphatase U","Q92729",-0.341891567258385,11.3517160955484,-5.71024672958907,1.17652879892082e-06,9.02858541038497e-05,5.3770321900002
"seq.22578.17","ROBO2","ROBO2","Roundabout homolog 2","Q9HCK4",-0.52175205087187,12.4870838430613,-5.7088006062815,1.18403411492295e-06,9.02858541038497e-05,5.3711020897838
"seq.13691.10","SLC5A8","SC5A8","Sodium-coupled monocarboxylate transporter 1","Q8N695",-0.677649841685392,11.4104491993467,-5.70858072121551,1.19858797688569e-06,9.0402195343585e-05,5.3605095472577
"seq.8974.172","COL15A1","COFA1","Collagen alpha-1(XV) chain","P39059",-0.576036049404259,12.6667892491568,-5.70208296772296,1.21267643341975e-06,9.04813093709636e-05,5.34841214506128
"seq.9005.16","PLXNA1","PLXA1","Plexin-A1","Q9UIW2",-0.468541514127104,13.3258599662778,-5.69359511252858,1.24184808789991e-06,9.16721689567815e-05,5.32528121066515
"seq.10647.18","ASCC1","ASCC1","Activating signal cointegrator 1 complex subunit 1","Q8N9N2",0.420488564552063,11.3290797303246,5.68454420917315,1.2842345094038e-06,9.38031922184523e-05,5.29354514170268
"seq.11196.31","COL6A3","Collagen alpha-3(VI):BPTI/Kunitz inhibitor","Collagen alpha-3(VI) chain:Bovine pancreatic trypsin inhibitor/Kunitz inhibitor domain; isoform 1","P12111",-0.452542251187063,11.8034857111524,-5.66385649627295,1.37173265689051e-06,9.85486355926704e-05,5.23030733247721
"seq.21397.21","PRTG","PRTG","Protogenin","Q2VWP7",-0.45864628185965,11.332602738981,-5.66404924842008,1.37760738614916e-06,9.85486355926704e-05,5.22669422920297
"seq.9259.35","TNFRSF21","DR6","Tumor necrosis factor receptor superfamily member 21","O75509",-0.577803330458964,12.2811312698227,-5.65554288304524,1.41415799864018e-06,9.99782459454741e-05,5.2014815927635
"seq.5740.17","ROBO1","ROBO1","Roundabout homolog 1","Q9Y6N7",-0.508053370845662,12.3129255174039,-5.65169121501663,1.4264081782104e-06,9.99782459454741e-05,5.19284250654347
"seq.9823.2","DHFR","DYR","Dihydrofolate reductase","P00374",0.403470897475978,11.6640259978435,5.64553137162105,1.45163451835081e-06,0.000100728919228362,5.17581437992066
"seq.4866.59","NTRK2","TrkB","BDNF/NT-3 growth factors receptor","Q16620",-0.612395789784287,13.573546692415,-5.6404273564251,1.4799773088813e-06,0.000101600134625672,5.15757249252203
"seq.10702.1","COL28A1","COSA1","Collagen alpha-1(XXVIII) chain","Q2UY09",-0.535131609407113,12.3774370781029,-5.63771348486287,1.49409310714879e-06,0.000101600134625672,5.14855111519355
"seq.13078.3","CETN2","CETN2","Centrin-2","P41208",0.514567037759939,13.6210855414363,5.63210482559148,1.51595731568209e-06,0.000101600134625672,5.13427826304408
"seq.19372.7","MDGA2","MDGA2","MAM domain-containing glycosylphosphatidylinositol anchor protein 2","Q7Z553",-0.662529463789671,11.0775065734974,-5.6346484950363,1.52275745800114e-06,0.000101600134625672,5.13125113041401
"seq.21688.50","ITGA4|ITGB1","VLA-4","Very Late Antigen-4","P13612|P05556",-0.381172082299608,11.2320881624411,-5.61496206171316,1.60613407541153e-06,0.000106142517612196,5.07916814015015
"seq.15515.2","SAA1","SAA","Serum amyloid A-1 protein","P0DJI8",1.45879697669183,14.8490834020672,5.60792587492616,1.66029974822528e-06,0.000108329562417119,5.04844496090482
"seq.19118.47","OSTF1","OSTF1","Osteoclast-stimulating factor 1","Q92882",0.68421450608912,12.162701421261,5.60344414578877,1.68455003521695e-06,0.000108329562417119,5.03456061763423
"seq.13624.17","NADK","NADK","NAD kinase","O95544",1.33249538452476,11.0270675967923,5.60302578547388,1.68683167744311e-06,0.000108329562417119,5.03326459229137
"seq.3376.49","IL17RD","IL-17 RD","Interleukin-17 receptor D","Q8NFM7",-0.210660388820255,8.98317878459136,-5.59409638247517,1.71473439238844e-06,0.000108329562417119,5.01630248513851
"seq.6406.3","NMES1","NMES1","Normal mucosa of esophagus-specific gene 1 protein","Q9C002",0.740078108681436,12.5295690998379,5.59749493978115,1.71728662139835e-06,0.000108329562417119,5.01613156577599
"seq.11152.46","KLK13","kallikrein 13","Kallikrein-13","Q9UKR3",-0.773401078910773,11.5564476632339,-5.58581558594125,1.78340889077448e-06,0.000110018514218236,4.97995716457577
"seq.9294.45","MFAP2","MFAP2","Microfibrillar-associated protein 2","P55001",-0.378443907433731,9.48850446770559,-5.58545620418359,1.78424717709935e-06,0.000110018514218236,4.97943745459007
"seq.15475.4","PLTP","PLTP","Phospholipid transfer protein","P55058",-0.443842814953717,13.3827028780794,-5.58056026165889,1.79162589806322e-06,0.000110018514218236,4.97430477346485
"seq.3736.60","BMP6","BMP-6","Bone morphogenetic protein 6","P22004",-0.302431653484572,11.2181876806134,-5.57319699799298,1.83488479834328e-06,0.000111236949997007,4.95146325508048
"seq.8956.96","SCARF2","SREC-II:ECD","Scavenger receptor class F member 2:Extracellular domain","Q96GP6",-0.307418733256513,10.9689774535391,-5.56890665739017,1.86056833693409e-06,0.000111236949997007,4.93815556153791
"seq.19606.28","IHH","ihh","Indian hedgehog protein","Q14623",-0.351871438500732,11.2891933281146,-5.56883932804516,1.86097423482127e-06,0.000111236949997007,4.9379467286136
"seq.21356.6","B9D2","B9D2","B9 domain-containing protein 2","Q9BPU9",-0.238292724722987,9.35013425937301,-5.56642449566509,1.8755905965773e-06,0.000111236949997007,4.93045689513376
"seq.21345.93","RDH12","RDH12","Retinol dehydrogenase 12","Q96NR8",0.29325233693762,11.9749258235954,5.53859519542774,2.05251210501553e-06,0.000120698148277142,4.84416493017633
"seq.25964.12","C1QTNF4","C1QT4","Complement C1q tumor necrosis factor-related protein 4","Q9BXJ3",-0.428326099763472,11.5939883704859,-5.52443305722318,2.15628853759775e-06,0.000125226082578317,4.79730730059604
"seq.9409.11","TPSAB1","TRYB1","Tryptase beta-1","Q15661",-0.79795214851555,14.4208503005139,-5.52576178491824,2.16560454091339e-06,0.000125226082578317,4.79406624152678
"seq.18347.15","LAMA2|LAMB1|LAMC1","Laminin-2","Laminin-2","P24043|P07942|P11047",-0.360294426017514,14.0055433696073,-5.51129577946986,2.24219027308048e-06,0.000128583126486822,4.75955927389476
"seq.16908.5","OMG","OMGP","Oligodendrocyte-myelin glycoprotein","P23515",-0.540996961254088,11.9897010664196,-5.50835129981608,2.28241177014233e-06,0.000129816846500145,4.74339503938255
"seq.15472.16","LRP11","LRP11","Low-density lipoprotein receptor-related protein 11","Q86VZ4",-0.424300286518109,11.6064487078776,-5.50140240323391,2.32297232478885e-06,0.000131049633835039,4.72603191629793
"seq.8428.102","NTM","NTRI","Neurotrimin","Q9P121",-0.49518379435003,11.8556299000166,-5.4891174880662,2.42312558728616e-06,0.000135573904646075,4.6858899515934
"seq.17156.72","DCLK1","DCAK1","Serine/threonine-protein kinase DCLK1","O15075",-0.43890791284273,12.3002494163269,-5.48488849776064,2.44224500371226e-06,0.000135573904646075,4.67776149946547
"seq.21708.149","FCGRT","FCGRN","IgG receptor FcRn large subunit p51","P55899",-0.499652861394608,13.8181509316903,-5.47720916662248,2.50368642718676e-06,0.000137164931182824,4.6539826662398
"seq.13460.4","CHAD","CHAD","Chondroadherin","O15335",-1.05486074652931,12.9822568195966,-5.48002771124991,2.51044044678176e-06,0.000137164931182824,4.65263888732949
"seq.9627.15","VIT","VITRN","Vitrin","Q6UXI7",-0.487850789156781,11.0617271971194,-5.46079932394979,2.67125823326906e-06,0.000144811413130109,4.59321601338084
"seq.7090.17","GALNT1","GALT1","Polypeptide N-acetylgalactosaminyltransferase 1","Q10472",0.269126331948559,11.2951459506315,5.45272479501769,2.71003643124582e-06,0.000145044606982337,4.57819322153957
"seq.3457.57","POSTN","Periostin","Periostin","Q15063",-0.55820669584425,10.5395673192899,-5.45344527546049,2.73543831877995e-06,0.000145044606982337,4.57049559967494
"seq.8866.53","QPCTL","QPCTL","Glutaminyl-peptide cyclotransferase-like protein","Q9NXS2",-0.445386289965988,11.8544014786874,-5.45042044015915,2.73826826843727e-06,0.000145044606982337,4.56858359520008
"seq.3325.2","MATN2","MATN2","Matrilin-2","O00339",-0.446033827918647,13.0000975523848,-5.44147791021309,2.8104098527417e-06,0.000147738136122535,4.54339284725194
"seq.21891.31","FBLN7","FBLN7","Fibulin-7","Q53RD9",-0.503122606101403,13.7813067779403,-5.43905796180427,2.83248549902478e-06,0.000147779074268669,4.53590612004086
"seq.6086.15","CHRDL2","CRDL2","Chordin-like protein 2","Q6WN34",-0.620373081674195,11.6966162236435,-5.43259534339792,2.92585875027792e-06,0.000150605926091166,4.50609910884967
"seq.5632.6","CRTAC1","CRAC1","Cartilage acidic protein 1","Q9NQ79",-0.563826948890618,10.756381474784,-5.43214897154411,2.93007638309661e-06,0.000150605926091166,4.50472078010308
"seq.5116.62","ROBO2","ROBO2","Roundabout homolog 2","Q9HCK4",-0.362587728950309,10.6586891021695,-5.39413482689817,3.2875424323535e-06,0.000167737183368389,4.39377291394436
"seq.10721.76","HSPA1A","HSP 70","Heat shock 70 kDa protein 1A","P0DMV8",0.860195562368556,14.6535643189279,5.38959774105047,3.36117184203638e-06,0.000170242127094091,4.37339339311707
"seq.14685.17","AKT2","PKB beta","RAC-beta serine/threonine-protein kinase","P31751",0.41994794532302,11.5565556762443,5.37701490655077,3.47380716462788e-06,0.000174311742180039,4.34103564218686
"seq.23200.25","C1QTNF4","C1QT4","Complement C1q tumor necrosis factor-related protein 4","Q9BXJ3",-0.597495752038187,11.4329395636233,-5.37669840310188,3.503906350039e-06,0.000174311742180039,4.33360767829951
"seq.18275.5","CRIP1","CRIP1","Cysteine-rich protein 1","P50238",-1.1910500548245,11.5881154691157,-5.37555177368013,3.5168819578045e-06,0.000174311742180039,4.33007170702942
"seq.15467.10","CTHRC1","CTHR1","Collagen triple helix repeat-containing protein 1","Q96CG8",-0.638930288469506,15.202925379014,-5.33845650491201,3.94675165588706e-06,0.000193054598751722,4.21930295751616
"seq.6472.40","PMEL","GP100","Melanocyte protein PMEL","P40967",-0.495604367207733,12.0237973460447,-5.33743089751144,3.95067776664426e-06,0.000193054598751722,4.21809779567689
"seq.18943.4","PTGR2","PTGR2","Prostaglandin reductase 2","Q8N8N7",0.680861306023992,12.1304726712728,5.31727152075772,4.24328285067873e-06,0.000205903074831187,4.15048218471109
"seq.13708.56","KLK8","kallikrein 8","Kallikrein-8","O60259",-0.538660763025696,11.2935072975688,-5.31020758136008,4.34089079044038e-06,0.000208549309212523,4.12873339886138
