pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database
HALLMARK_ADIPOGENESIS,0.907068062827225,0.980662983425414,0.0304180507344859,0.177844565171248,0.762946852067556,97,IDH1|CHCHD10|SCP2|LAMA4|PEX14|APOE|CAVIN1|PPARG|GPX3|COQ5|ANGPTL4|C3|RMDN3|COQ9|STAT5A|SCARB1|ME1|FAH|NMT1|ALDOA|ECH1,Hallmark
HALLMARK_ALLOGRAFT_REJECTION,0.421794871794872,0.731905665492003,0.0652353056017703,0.229050833921632,1.02942907957014,135,TLR1|CD80|HCLS1|IFNG|ITGB2|NCF4|UBE2D1|WAS|ITGAL|CD3E|HIF1A|HLA-E|CD8B|PSMB10|TGFB1|NPM1|RPS19|IL12RB1|IL4|MMP9|INHBB|IRF8|WARS1|LCK|TNF|RPS3A|IL18RAP|CXCL13|ELANE|B2M|STAT1|ACVR2A|DYRK3|EIF3J|IFNGR2|CCL7|LIF|C2|INHBA|NCR1|IRF4,Hallmark
HALLMARK_ANDROGEN_RESPONSE,0.968162083936324,0.980662983425414,0.0321428397352941,0.172042770381916,0.660968870392578,51,SORD|HMGCS1|SPDEF|ALDH1A3|RAB4A|ZBTB10|SGK1|PDLIM5|B2M|PA2G4|KLK3|XRCC6|INPP4B|B4GALT1,Hallmark
HALLMARK_ANGIOGENESIS,0.0584456602205628,0.257363497793708,0.321775918075361,-0.387817366956664,-1.44628805485495,27,TNFRSF21|LUM|POSTN|JAG1|TIMP1|PRG2|CXCL6|FSTL1|S100A4|NRP1,Hallmark
HALLMARK_APICAL_JUNCTION,0.0974347458395704,0.374749022459886,0.287805130535564,-0.240617083520347,-1.21678038576654,116,ADAM23|MMP2|CADM2|CTNNA1|NEGR1|NECTIN4|TMEM8B|SYK|CNTN1|ICAM5|AMIGO2|MSN|SLIT2|CD209|RASA1|CD86|JUP|EGFR|TNFRSF11B|CDH1|ICAM2|THBS3|NLGN3|DSC3|PTEN|AMIGO1,Hallmark
HALLMARK_APICAL_SURFACE,0.16260162601626,0.580720092915215,0.181383128498408,-0.33841551155487,-1.23112237499002,25,NTNG1|EFNA5|TMEM8B|EPHB4|GAS1|MDGA1|IL2RB,Hallmark
HALLMARK_APOPTOSIS,0.453781512605042,0.731905665492003,0.131457611642763,-0.205067852608531,-1.00299463721611,97,LUM|MMP2|CASP4|FAS|GSN|TGFBR3|TIMP1|CD44|TIMP2|SAT1|ERBB3|BGN|GSTM1|BCL10|ATF3|BCAP31|F2|PDGFRB|CREBBP|CD38|LGALS3,Hallmark
HALLMARK_BILE_ACID_METABOLISM,0.198830409356725,0.600686498855835,0.115240003147781,0.326129540647667,1.1816537142154,39,IDH1|ALDH1A1|SCP2|RBP1|PFKM|PECR|HACL1|SULT1B1|BCAR3|LCK,Hallmark
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.54093567251462,0.792859279944151,0.0596037042575973,0.262014862068039,0.949349250385204,39,LGMN|HMGCS1|SEMA3B|ACSS2|PMVK|PPARG|ALDOC|CLU|ECH1|PLAUR|CTNNB1|MVK,Hallmark
HALLMARK_COAGULATION,0.0617672394704899,0.257363497793708,0.321775918075361,-0.260247021700672,-1.27344717600779,99,COMP|MMP2|CAPN2|KLK8|GSN|DCT|PROC|C1R|TIMP1|A2M|CTSH|APOA1|F3|F13B|PLG|CPQ|DPP4|C1S|ITIH1|CD9|MSRB2,Hallmark
HALLMARK_COMPLEMENT,0.339366515837104,0.731905665492003,0.160801401070022,-0.203883821007873,-1.05061108571883,136,CP|CASP4|CD55|PSMB9|MMP13|GNAI3|PHEX|PLA2G4A|CASP10|C1R|TIMP1|CTSH|PPP4C|GZMA|TIMP2|CD36|F3|PDP1|PLG|CPQ|DPP4|CR1|C1S|RHOG|CR2|ITIH1|KCNIP3,Hallmark
HALLMARK_DNA_REPAIR,0.689944134078212,0.862430167597765,0.0462302524077616,0.219527350030632,0.879499806720331,64,HCLS1|NELFE|EDF1|RRM2B|TMED2|POLR2I|ERCC1|AK1|RPA2|CDA|GMPR2|NCBP2|NT5C3A|POLR2J|ADA|TAF12|GTF2B|TARBP2|POLR2C|ELL|MPG|POLD4|HPRT1|POLR2K|GTF2A2,Hallmark
HALLMARK_E2F_TARGETS,0.0373333333333333,0.257363497793708,0.271288554688953,0.318601953680261,1.35547667127232,94,TK1|MAD2L1|POP7|CCNE1|BIRC5|MRE11|PPM1D|UBE2T|AURKB|CBX5|EZH2|JPT1|HMGB3|CDC25B|PTTG1|SMC3|NAP1L1|RPA2|PMS2|HNRNPD|CDKN1A|PPP1R8|ATAD2|HUS1|UBE2S|PRDX4|PA2G4|EIF2S1|BARD1|RAD1|AURKA|XRCC6|TMPO|KIF22|CCNB2,Hallmark
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0032862568376603,0.0547709472943383,0.431707695803346,-0.287938276228183,-1.49924391589653,140,COMP|LUM|FMOD|MMP2|POSTN|MATN2|SFRP4|NTM|FAS|TGFBR3|PLOD2|FAP|FZD8|TIMP1|GAS1|CRLF1|CD44|LGALS1|SLIT2|FLNA|SAT1|VEGFC|COL5A1|PCOLCE2|BGN|TNFRSF11B|GLIPR1|IL15|IGFBP3|EDIL3|COL6A3|NOTCH2|CXCL6|BDNF|FSTL1|IGFBP2|PDGFRB|PFN2|FBLN1|PVR|SPOCK1|CADM1|FN1|ITGA2|CD59|LRRC15,Hallmark
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.980662983425414,0.980662983425414,0.0292103127923884,0.154718178022626,0.637392521074068,78,LRIG1|TPD52L1|GJA1|MYB|PDZK1|SEMA3B|OLFML3|INHBB|MUC1|MPPED2|IGFBP4|SCARB1|GFRA1|KLF4|PDLIM3|PLAAT3|MREG|B4GALT1|TGIF2|BCL2|BAG1|IL17RB|TFF3|PGR|FKBP4|RHOD|CLIC3,Hallmark
HALLMARK_ESTROGEN_RESPONSE_LATE,0.565333333333333,0.792859279944151,0.0532386494755899,0.223997933005341,0.952988420487424,94,GALE|SORD|GAL|TPD52L1|AGR2|MYB|PDZK1|SEMA3B|CPE|PRLR|BATF|SGK1|LTF|S100A9|IGFBP4|SCARB1|ID2|MAPK13|KLK11|SERPINA5|DCXR|KLF4|PDLIM3|MDK|PLAAT3|CCNA1|HPRT1|CA2|GFUS|BCL2|BAG1|IL17RB|TFF3|PGR,Hallmark
HALLMARK_FATTY_ACID_METABOLISM,0.789473684210526,0.917992656058752,0.0373029764832679,0.193352190969531,0.830379968695705,98,IDH1|GPD1|HMGCS1|ALDH1A1|UBE2L6|AADAT|PDHB|LDHA|ADH1C|FABP1|PRDX6|FABP2|ME1|GLUL|BLVRA|ALDOA|BPHL|ECH1|ENO2|DLD|PTS|ECHS1|ACOT8|PCBD1|CPOX|ADH7|H2AZ1|CA2|CD1D|S100A10|ACADL|PPARA|HSP90AA1|HSDL2|IDI1,Hallmark
HALLMARK_G2M_CHECKPOINT,0.251381215469613,0.618700034758429,0.096887770327544,0.273958537731457,1.1286270641636,78,PRC1|MAD2L1|BIRC5|HIF1A|TGFB1|AURKB|EZH2|DR1|JPT1|HMGB3|H2BC12|CDC25B|PTTG1|SMAD3|RPA2|HNRNPD|HUS1|UBE2S|SMARCC1|BARD1|DTYMK|AURKA|TMPO|KIF22|CBX1|CCNB2|TOP1|H2AZ1|KPNB1|NDC80,Hallmark
HALLMARK_GLYCOLYSIS,0.473616473616474,0.74002574002574,0.0598603117764473,0.224104845032951,0.997855130638662,125,IDH1|ENO1|GLCE|GALE|FBP2|LDHA|GALK2|GMPPA|DPYSL4|VEGFA|CHST1|GLRX|IER3|PMM2|CHST2|PKM|PYGL|ANGPTL4|PAM|DDIT4|HK2|ME1|EGLN3|CHST6|SDC3|ALDOB|ALDOA|ALDH7A1|ENO2|DLD|B4GALT7|ARTN|AK4|AURKA|PYGB|TPST1,Hallmark
HALLMARK_HEDGEHOG_SIGNALING,0.00172057888046705,0.0506373136666766,0.45505986738723,-0.541419343283589,-1.92951713703074,23,L1CAM|CNTFR|NRP2|RASA1|PLG|ACHE|ETS2|UNC5C|NRP1,Hallmark
HALLMARK_HEME_METABOLISM,0.586715867158672,0.792859279944151,0.105125131597001,-0.199313039731566,-0.95584392752919,80,IGSF3|ELL2|BCAM|HBQ1|LRP10|GLRX5|ARL2BP|SLC6A9|MARK3|MINPP1|RAP1GAP|SLC25A38,Hallmark
HALLMARK_HYPOXIA,0.631989596879064,0.8315652590514,0.0469758727821845,0.206844521132955,0.91047055488967,115,ENO1|JUN|PPARGC1A|PCK1|HK1|TPST2|LDHA|GCK|DPYSL4|VEGFA|CAVIN1|GLRX|TES|IER3|CHST2|ALDOC|NAGK|ANGPTL4|JMJD6|PAM|DDIT4|HK2|PGF|SCARB1|FOSL2|SDC3|CDKN1A|ALDOB|ALDOA|PLAUR,Hallmark
HALLMARK_IL2_STAT5_SIGNALING,0.853562005277045,0.96995682417846,0.0337507376805299,0.183936668209974,0.794707204717009,102,SMPDL3A|LRIG1|TNFRSF8|PRNP|CCNE1|FLT3LG|TNFSF11|BATF3|IRF8|SPP1|BATF|MUC1|PUS1|BMPR2|PENK|IL1RL1|HK2|SYT11|FAH|CDCP1|IL18R1|HOPX|CKAP4|LIF|IRF4|PTH1R|CST7|AHCY|TNFSF10|RHOB,Hallmark
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.215827338129496,0.600686498855835,0.181383128498408,-0.24570033637448,-1.1330048955338,70,TNFRSF21|CNTFR|FAS|IL1R1|IL6ST|IL3RA|IL13RA1|CD44|A2M|REG1A|CD36,Hallmark
HALLMARK_INFLAMMATORY_RESPONSE,0.716321243523316,0.873562492101605,0.0410713282497468,0.198655278814154,0.874905420584127,113,SELENOS|TLR1|IL15RA|CSF3R|ROS1|OSM|HIF1A|LTA|OLR1|RGS1|IRF1|MARCO|BTG2|CHST2|NAMPT|LCK|IL18RAP|CDKN1A|PLAUR|TNFSF15|CXCL11|IL18R1|ACVR2A|GCH1|IFNGR2|MEP1A|CCL7|LIF|INHBA|OSMR|CCL24|IL6|TNFSF10|STAB1|SEMA4D|BST2|CXCL10|CXCL8|CD14,Hallmark
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.359826589595376,0.731905665492003,0.0793434960134973,0.280007426862898,1.06940852401287,50,UBE2L6|TXNIP|LGALS3BP|IRF1|LAP3|WARS1|MX1|GMPR|IFIT2|B2M|DHX58|NCOA7|CXCL11|UBA7|BST2|CXCL10|PSME2|TRIM5|OASL|CSF1|ISG15,Hallmark
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.434159061277705,0.731905665492003,0.0646484568421928,0.230528400778467,1.01301448342315,114,ITGB7|IL15RA|PTGS2|ST3GAL5|UBE2L6|TXNIP|HIF1A|SLAMF7|SOCS3|PSMB10|LGALS3BP|IRF1|LAP3|IRF8|NAMPT|SERPING1|ZBP1|WARS1|MX1|IFIT2|B2M|VAMP8|DHX58|CDKN1A|CFB|KLRK1|STAT1|CXCL11|GCH1|GBP6|CCL7|XCL1|IRF4|IL6|CSF2RB|TNFSF10|BST2|CXCL10|SECTM1,Hallmark
HALLMARK_KRAS_SIGNALING_DN,0.0420054200542005,0.257363497793708,0.257206466468838,0.330014040294031,1.38184440259704,85,C5|CD80|KMT2D|IFNG|CKM|KCNN1|IL5|PRKN|FGF16|CAMK1D|MAGIX|ZBTB16|SLC30A3|TENM2|ARPP21|CPA2|BTG2|SGK1|YBX2|CHST2|FSHB|P2RX6|MX1|PCDHB1|FGF22|SLC6A14|SPHK2|SERPINA10|WNT16|LGALS7|CPB1|PDK2,Hallmark
HALLMARK_KRAS_SIGNALING_UP,0.673913043478261,0.862430167597765,0.106729884364606,-0.185532332797314,-0.930285849435712,113,GPNMB|EPHB2|ANXA10|GFPT2|PCSK1N|ACE|PDCD1LG2|IL10RA|BTC|SPARCL1|ENG|SLPI|JUP|TOR1AIP2|IGF2|SPON1|IGFBP3|PLVAP|PIGR|CAB39L|FGF9|NRP1,Hallmark
HALLMARK_MITOTIC_SPINDLE,0.923943661971831,0.980662983425414,0.0330894161454377,0.183727730417331,0.732251205304514,63,PRC1|KLC1|RAPGEF5|BIRC5|ARHGEF2|PKD2|TRIO|CSNK1D|PDLIM5|ARHGDIA|CD2AP|SMC3|HDAC6|NEDD9|ACTN4|CYTH2|AURKA|KIF22|CCNB2,Hallmark
HALLMARK_MTORC1_SIGNALING,0.0407894736842105,0.257363497793708,0.257206466468838,0.312546216288655,1.34996651581082,101,IDH1|LGMN|ENO1|UBE2D3|SORD|PPA1|HMGCS1|ITGB2|LDHA|SQSTM1|SSR1|IFRD1|PITPNB|GLRX|TES|BTG2|NAMPT|WARS1|PSMB5|DDIT4|HK2|ME1|EGLN3|CDKN1A|HSPD1|NMT1|ALDOA|SERPINH1|EIF2S2|CANX|AK4|PSAT1|AURKA,Hallmark
HALLMARK_MYC_TARGETS_V1,0.411154345006485,0.731905665492003,0.0670512579829467,0.233386066594496,1.02636868315,112,MAD2L1|PPM1G|SNRPD3|FBL|LDHA|PSMA1|NCBP1|HNRNPC|IFRD1|NPM1|NHP2|EIF1AX|YWHAQ|POLE3|NAP1L1|PRPS2|HNRNPD|HSPD1|SET|PRDX4|PA2G4|EIF3J|EIF2S2|NCBP2|EIF2S1|CANX|SMARCC1|SNRPB2|ERH|PCBP1|XRCC6|SRM|EIF3B|RACK1|EIF4E|HPRT1|H2AZ1|SNRPD2|KPNB1,Hallmark
HALLMARK_MYC_TARGETS_V2,0.385579937304075,0.731905665492003,0.0799858801499946,0.331676097250362,1.05362508511167,21,SORD|MRTO4|NPM1|PUS1|HK2|HSPD1|PA2G4|SRM,Hallmark
HALLMARK_MYOGENESIS,0.0196125226777181,0.196125226777181,0.352487857583619,0.335174292650841,1.45002758887363,103,ACTN2|TNNT3|FABP3|TNNI2|LSP1|PRNP|MYL11|TCAP|MYBPH|CKM|TNNT2|SPDEF|APOD|TPD52L1|MEF2D|RB1|PFKM|IFRD1|TGFB1|MRAS|GPX3|AK1|MYL7|CLU|TEAD4|MYOM2|EIF4A2|MYL3|ADAM12|CDKN1A|IGFBP7|CASQ2|COL1A1|ANKRD2|FST,Hallmark
HALLMARK_NOTCH_SIGNALING,0.00202549254666707,0.0506373136666766,0.431707695803346,-0.596798090748863,-1.95542232852124,18,JAG1|NOTCH3|FZD7|NOTCH1|PSENEN|NOTCH2|KAT2A|DTX1,Hallmark
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.228260869565217,0.600686498855835,0.176694268938498,-0.240504454939091,-1.11254558220543,72,CYB5R3|PHB2|CYCS|PDP1|ETFA|ACADSB|TIMM13|ECI1|HCCS|DLST|PHYH|SURF1|COX5B|SDHB|NDUFS4|TIMM10|UQCRB|ATP5PB|HTRA2|ACADM,Hallmark
HALLMARK_P53_PATHWAY,0.441489361702128,0.731905665492003,0.0647943366000727,0.2386521247983,1.01810361925702,95,IRAG2|JUN|TPD52L1|TXNIP|VDR|RB1|ELP1|PPM1D|CEBPA|TGFB1|ZBTB16|INHBB|IER3|BTG2|AK1|TCN2|CLCA2|DDIT4|VAMP8|CDKN1A|ANKRA2|H1-2|LIF|DCXR|JAG2|KLF4|ADA|SLC3A2|HEXIM1|ALOX15B|FOXO3|RRAD|CTSD|RACK1|LDHB|HMOX1|S100A10|HINT1|ISCU|WWP1|GPX2|DEF6,Hallmark
HALLMARK_PANCREAS_BETA_CELLS,0.56120826709062,0.792859279944151,0.0618406035753285,0.294544909244164,0.936007051647263,22,PAK3|PCSK1|VDR|GCK,Hallmark
HALLMARK_PEROXISOME,0.25985401459854,0.618700034758429,0.0982123351217438,0.296489964725503,1.12444155465486,49,IDH1|SEMA3C|ALDH1A1|SCP2|VPS4B|PEX14,Hallmark
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.370165745856354,0.731905665492003,0.0755015292281669,0.261590326837183,1.06326729693493,70,VAV3|PITX2|UBE2D3|RPS6KA1|SMAD2|SQSTM1|PLCG1|IL4|THEM4|MAP2K6|LCK|FGF22|ARHGDIA|PIN1|CDKN1A|YWHAB|CFL1|CSNK2B|MKNK1|FGF17|MAPK10|PTPN11|EIF4E|GSK3B,Hallmark
HALLMARK_PROTEIN_SECRETION,0.0606936416184971,0.257363497793708,0.219250346703755,0.360696264744551,1.37757653223354,50,TMED10|VPS4B|TMED2|GNAS|ICA1|PPT1|NAPG|ADAM10|RAB2A|RAB22A|YIPF6|CLN5|GOSR2|PAM,Hallmark
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.00985183371068435,0.123147921383554,0.380730400722792,0.479628815737912,1.63920159850247,30,SELENOS|LSP1|PRNP|EGLN2|FTL|GLRX|GPX3|PRDX6|HHEX|PRDX4|MPO|SRXN1|GCLM|NQO1|TXN|GLRX2,Hallmark
HALLMARK_SPERMATOGENESIS,0.311428571428571,0.707792207792208,0.0865399737444125,0.282903632957936,1.09484344234078,52,MLF1|GAD1|ADCYAP1|CSNK2A2|DMC1|EZH2|YBX2|ZPBP|ACRV1|SIRT1|NEFH|IDE|DDX25|CHFR|AURKA|TOPBP1|PEBP1|POMC|CCNB2|HBZ|PGK2|CCNA1|CST8,Hallmark
HALLMARK_TGF_BETA_SIGNALING,0.764341085271318,0.909929863418235,0.0463227785794633,0.238387869165097,0.802980028885988,28,UBE2D3|TGFB1|SMURF2|BMPR2|BCAR3|SMAD3|ID2|IFNGR2|CTNNB1|NOG|RHOA,Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0509803921568627,0.257363497793708,0.227987202850442,0.299854260337441,1.32436756822299,118,IL15RA|CD80|JUN|PTGS2|SPSB1|KYNU|SQSTM1|TNC|OLR1|SOCS3|GEM|CEBPB|VEGFA|RCAN1|IRF1|ZBTB10|B4GALT5|IER3|BTG2|SGK1|NAMPT|PDLIM5|TNF|SMAD3|MCL1|STAT5A|IFIT2|FOSL2|ID2|SERPINB8|CDKN1A|PLAUR|FJX1|CXCL11|GCH1|IFNGR2|LIF|INHBA|KLF4,Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.92296511627907,0.980662983425414,0.0346410167413251,0.185102389058434,0.716076197116761,54,KHSRP|SSR1|CEBPB|EXOSC1|NPM1|VEGFA|NHP2|GOSR2|EIF4A2|DDIT4,Hallmark
HALLMARK_UV_RESPONSE_DN,0.579710144927536,0.792859279944151,0.104732821580651,-0.205452006273591,-0.950397039392944,72,CDON|IGF1R|TGFBR3|FZD2|ID1|F3|APBB2|AMPH|EFEMP1|MET|CDC42BPA|ANXA2|NOTCH2|PTEN|BDNF|NRP1|PDGFRB|DDAH1|KIT|NFKB1|TJP1|COL3A1,Hallmark
HALLMARK_UV_RESPONSE_UP,0.97972972972973,0.980662983425414,0.0281514818960232,0.15795074072687,0.663819701031815,86,CCNE1|GAL|PPT1|SQSTM1|IRF1|PPP1R2|GPX3|BTG2|CCK|APOM|NAT1|CYB5R1|POLE3|NXF1|ALDOA|GCH1|ENO2|SELENOW|PDLIM3|IL6|RHOB|RRAD|PRKCD,Hallmark
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.206434316353887,0.600686498855835,0.158514105424824,-0.3301633296292,-1.15718424384683,22,JAG1|FZD8|TP53|NOTCH1|DKK4,Hallmark
HALLMARK_XENOBIOTIC_METABOLISM,0.216389244558259,0.600686498855835,0.101350743797099,0.260142446297985,1.1586086051723,122,IDH1|ASL|SAR1B|HES6|GAD1|APOE|KYNU|PSMB10|MPP2|LCAT|CES1|PTGR1|IRF8|TKFC|HACL1|ADH1C|ITIH4|FABP1|CNDP2|PDLIM5|VTN|IGFBP4|PGD|FMO3|CRP|UPB1|GSTA3|ID2|FAH|CFB|NMT1|BPHL|ECH1|HGFAC|CDA|GCH1|CCL25|DCXR|PTS,Hallmark
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0966600814290515,0.612561915648173,0.287805130535564,-0.352595522599037,-1.33477010461411,31,PSMB3|PSMA5|APOA1|PSMB4|UBC|PSMD11|PSMA7|PSMD7|PSMD6|DERL1|PSMA4|CFTR|PSMB1|ABCC6|PSMA2|UBB,Reactome
REACTOME_ABC_TRANSPORTER_DISORDERS,0.0216560778092666,0.377182865634163,0.352487857583619,-0.392925815752328,-1.48617608348134,30,PSMB3|PSMA5|APOA1|PSMB4|UBC|PSMD11|PSMA7|PSMD7|PSMD6|DERL1|PSMA4|CFTR|PSMB1|ABCC6|PSMA2|UBB,Reactome
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.0443686006825939,0.490384339313938,0.282013350011725,0.579368538541243,1.50881178798566,11,NELFE|POLR2I|NCBP1|NCBP2|POLR2J|POLR2C|NELFA|POLR2K,Reactome
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.0592635120275144,0.561675379636545,0.321775918075361,-0.434965559857463,-1.45616183059458,19,JAG1|CNTN1|DLL4|DLK1|NOTCH1|NEURL1|PSENEN|UBC,Reactome
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,0.187347931873479,0.718245967741936,0.158514105424824,-0.452665571262724,-1.25334172982596,10,NTRK2|BDNF|NRAS|NTF4|FRS2|SOS1,Reactome
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.876884422110553,1,0.0623861492893626,-0.237726334927107,-0.711076493488816,13,UBC|UBE2N|UBB|RPS27A|MAPK11|UBE2V1,Reactome
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.0669781931464174,0.583754894395381,0.216542836735348,0.4265195299341,1.40646257296308,26,KMT2D|JUN|POLR2I|EZH2|H2BC12|H2BC21|YY1|RBBP4|POLR2J|HOXD4|POLR2C|WDR5|POLR2K|RBBP5|ASH2L|CTCF|PAGR1|POLR2E|POLR2F,Reactome
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.567567567567568,0.994443291600378,0.0946646223153342,-0.240624080493652,-0.933315352445534,34,UBE2C|PSMB3|PSMA5|PSMB4|UBC|PSMD11|PSMA7|PSMD7|CCNA2|PSMD6|PSMA4|PSMB1,Reactome
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.825316455696203,1,0.0656813601934011,-0.241085645592529,-0.743573155557422,14,YWHAE|YWHAG,Reactome
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.572192513368984,0.994443291600378,0.0875697115548511,-0.270399125370779,-0.936381271878555,21,TP53|YWHAE|YWHAG|DYNLL1|YWHAH,Reactome
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.707516339869281,1,0.0522693317499306,0.290219289160771,0.831222143945884,15,HMGCS1|PMVK|MVK|NCOA2|PPARA|IDI1|GGPS1,Reactome
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.164345403899721,0.694289368440285,0.183023938384487,-0.336584371057725,-1.21579766356522,24,MMP2|MMP13|TPSAB1|TIMP1|TIMP2|PLG,Reactome
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.00630271555594171,0.23029152992864,0.407017918923954,-0.432900562990619,-1.67557281593808,33,PSMB3|PSMA5|PSMB4|IKBKB|MALT1|BCL10|UBC|PSMD11|PSMA7|PSMD7|PSMD6|PSMA4|PSMB1|NFKB1|NFKBIA|PSMA2|UBB,Reactome
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.178623718887262,0.703396045468649,0.122679189568808,0.331638378187695,1.22163738335331,40,ACTN2|RPS6KA1|NEFL|DLG3|PPM1F|NRGN|LIN7C,Reactome
REACTOME_ACTIVATION_OF_RAC1,0.367396593673966,0.87654050011381,0.108394255853397,-0.385648054452506,-1.0677834373911,10,ROBO1|SLIT2|PAK4,Reactome
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.569182389937107,0.994443291600378,0.060640400949416,0.283387279414185,0.921840729412076,25,RPS19|EIF1AX|RPS3A|EIF4A2|EIF3J|EIF2S2|EIF2S1|RPS20|EIF3B|EIF4E|RPS10|RPS4X|RPS14|RPS7,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.450248756218906,0.927470068722075,0.0972150808846466,-0.334071646432034,-0.969254268351698,12,PLA2R1|PLA2G4A|PLA2G1B,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.210126582278481,0.764828556186042,0.152144922367565,-0.395009245122808,-1.21831505209875,14,PLA2R1|PLA2G4A|PLA2G1B|PLAAT4|PLA2G12A,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.362980769230769,0.87654050011381,0.108394255853397,-0.376229727479993,-1.07229985101918,11,PLA2R1|PLA2G4A|PLA2G1B|PLA2G12A,Reactome
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.367788461538462,0.87654050011381,0.107554375265169,-0.374778507958913,-1.06816370131439,11,PLA2R1|PLA2G4A|PLA2G1B,Reactome
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,0.218161683277962,0.77592471368258,0.0922597260527354,0.220091858723776,1.10226670344005,382,LGMN|ITGB7|NCF1|ICAM3|TLR1|CTSA|CD80|HERC5|UBE2D3|PAK3|CTSB|SIGLEC12|LILRB3|CLEC4G|CD22|HMGB1|SIGLEC11|SAR1B|UBE2L6|KLC1|CD34|LILRA5|ITGB2|PIANP|SKP2|NCF4|SPSB1|UBE2D1|TNFRSF14|WAS|ITGAL|KIR2DL1|CD3E|UBE2D2|HLA-E|LNX1|PRKN|PSMA1|NFATC1|SLAMF7|SOCS3|NECTIN2|LAG3|CD8B|PSMB10|BTN2A1|SIGLEC8|RNF34|PLCG1|CD300LF|STIM1|ZBTB16|HERC4|SFTPD|TREM2|KLRC1|NCR3LG1|SMURF2|BTNL9|KLRF1|UBA5|YES1|THEM4|IGKV1-5|CLEC2B|UBE2G2|CD226|ATG7|S100A9|C3|LCK|BTN3A1|PSMB5|TIRAP|SH2D1B|UBE3A|STUB1|INPP5D|B2M|LAT|PILRA|KLHL41|VAMP8|KLRK1|YWHAB|NPDC1|PIK3AP1|HECTD3|UBE2S|ANAPC7|COL1A1|LILRA3|CD300E|PSMB7|BLK|KLRB1|CLEC2D|JAML|OSCAR|FCGR3A|NCR1|CANX|UBA7|ULBP1|PLCG2,Reactome
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.440298507462687,0.92305248302411,0.0706196247122591,0.284395012896563,1.00411623118153,33,CDH15|CDH6|NECTIN3|CDH3|NECTIN1|NECTIN2|CDH11,Reactome
REACTOME_ADIPOGENESIS,0.3,0.859293027967727,0.0911073131586733,0.316575997743271,1.11773794659375,33,PPARGC1A|PCK1|CEBPA|CEBPB|MED28|TGFB1|PPARG|ANGPTL4|TNF|WNT10B|RBBP4|KLF4|MED11,Reactome
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.673841059602649,1,0.0551351763385257,0.313530932678597,0.859682870700388,13,GNAS|GNG11|IL6,Reactome
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,0.574209245742092,0.994443291600378,0.0822054920415869,-0.324200663684352,-0.897647725890412,10,PRKCSH|AGER,Reactome
