"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.20142.42","UBE2C","UBE2C","Ubiquitin-conjugating enzyme E2 C","O00762",-0.441121461427048,9.02936252234694,-3.71306391335517,0.000769902560995539,0.00926857875247553,-0.594513947239242
"seq.12652.37","AHCYL1","SAHH2","Adenosylhomocysteinase 2","O43865",0.595855903293327,10.4000251612571,3.71268277525885,0.000770713882105636,0.00926857875247553,-0.595485578232191
"seq.8776.10","ERLIN1","ERLN1","Erlin-1","O75477",0.440593289667879,11.1364900436959,3.7107770314784,0.000769983541736204,0.00926857875247553,-0.595831118975611
"seq.18307.71","PPA2","PPase 2","Inorganic pyrophosphatase 2; mitochondrial","Q9H2U2",0.46196508531504,12.1992375877767,3.70871056753057,0.000774399878023515,0.00926857875247553,-0.601106305378957
"seq.7991.54","IQCF1","IQCF1","IQ domain-containing protein F1","Q8N6M8",1.45366447093581,10.8920820445694,3.70972183318292,0.000777045122187199,0.00926857875247553,-0.603032608207942
"seq.15431.31","OTC","OTCase","Ornithine carbamoyltransferase; mitochondrial","P00480",1.42710094935464,10.4147816441989,3.70960775188143,0.000777290064435264,0.00926857875247553,-0.603323340680128
"seq.6604.59","NDNF","CD031","Protein NDNF","Q8TB73",0.347705462038595,11.4585334530284,3.70756009716874,0.000776869248036778,0.00926857875247553,-0.604042701369417
"seq.8337.65","PTPRU","PTPRU","Receptor-type tyrosine-protein phosphatase U","Q92729",-0.395091541061825,11.3260155163193,-3.70731769128836,0.000777390522256918,0.00926857875247553,-0.604661360825284
"seq.13994.1","FBL","FBRL","rRNA 2'-O-methyltransferase fibrillarin","P22087",0.495002468381534,12.1731806708195,3.70599777103964,0.000780234867381602,0.00928421126397664,-0.608029746037976
"seq.21933.7","UBA7","UBA7","Ubiquitin-like modifier-activating enzyme 7","P41226",1.18013926324865,13.361190946581,3.70770911159917,0.000781377630517706,0.00928421126397664,-0.608161473504788
"seq.11401.181","RNF146","RN146","E3 ubiquitin-protein ligase RNF146","Q9NTX7",0.303218348665665,11.162266312774,3.70476679099602,0.000782896654608226,0.00928635878004527,-0.611170752188212
"seq.14060.67","NCF4","NCF4","Neutrophil cytosol factor 4","Q15080",1.03061540374569,10.4782169684482,3.70492986318395,0.000787398710028833,0.00932382192643357,-0.615241911129637
"seq.22128.8","ELK4","ELK4","ETS domain-containing protein Elk-4","P28324",-0.191926318544153,9.60426486745789,-3.70185641287077,0.000789224961307824,0.00932952641655024,-0.618595396649684
"seq.20517.1","DSG2","Desmoglein-2","Desmoglein-2","Q14126",-0.344528079794113,15.8418915054432,-3.69957511316104,0.000794220089411337,0.00937260748371645,-0.62441366328321
"seq.9032.30","ROS1","ROS1","Proto-oncogene tyrosine-protein kinase ROS","P08922",0.509745473476295,10.0506011694272,3.69963745809681,0.000798989202049101,0.00939692554748935,-0.628719389766621
"seq.15439.21","RND3","RND3","Rho-related GTP-binding protein RhoE","P61587",0.390417533948868,10.2038243807941,3.69814508580036,0.000798376442290358,0.00939692554748935,-0.628977179516128
"seq.12811.55","ZNF415","ZN415","Zinc finger protein 415","Q09FC8",0.298939651187176,10.2253705489436,3.69556500770022,0.000803075077466743,0.00942899824457145,-0.634637816750087
"seq.15430.165","OPTC","OPT","Opticin","Q9UBM4",0.971431140270793,12.7453302420935,3.69528815561763,0.000808638104124763,0.00947603273505176,-0.639789775561414
"seq.10081.17","SATB2","SATB2","DNA-binding protein SATB2","Q9UPW6",0.386737337663703,9.52488688847102,3.69370935888652,0.00080982892662809,0.00947603273505176,-0.641717962599953
"seq.6587.6","LRFN5","LRFN5","Leucine-rich repeat and fibronectin type-III domain-containing protein 5","Q96NI6",0.732914837572453,11.126630316109,3.69415170195979,0.000811177899498594,0.00947603273505176,-0.642681611230256
"seq.12618.50","AKR1C1","Aldo-keto reductase 1C1","Aldo-keto reductase family 1 member C1","Q04828",0.708952642044,9.25889552517345,3.69218091467413,0.000815600666258253,0.00949721532659833,-0.647695708919818
"seq.7785.1","EFNB3","Ephrin-B3:CD","Ephrin-B3:Cytoplasmic domain","Q15768",1.15248878855076,11.4225060811504,3.69205483506406,0.00081588440450779,0.00949721532659833,-0.648016447641526
"seq.17710.40","TPD52L1","TPD53","Tumor protein D53","Q16890",0.914207063771814,9.11953602227208,3.69151640134958,0.000817097211410752,0.00949721532659833,-0.649386143158504
"seq.3758.68","PROC","Activated Protein C","Activated Protein C","P04070",-2.04826836440749,12.3832430096772,-3.69067386570994,0.000818998511227723,0.00949845964109424,-0.651529277549632
