"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.18338.26","IDH1","IDH","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874",2.51374355800517,11.2557742894699,8.75635523032069,3.68084762782864e-10,1.43363933353786e-06,13.1184548399515
"seq.8866.53","QPCTL","QPCTL","Glutaminyl-peptide cyclotransferase-like protein","Q9NXS2",1.12516955948857,11.6138066090434,8.69581010264971,4.1321208633459e-10,1.43363933353786e-06,13.0085320246551
"seq.21247.16","MAT1A","METK1","S-adenosylmethionine synthase isoform type-1","Q00266",-2.07613904369939,10.2074508857874,-8.51551220972211,7.0554861790895e-10,1.6319339532234e-06,12.5053151658141
"seq.15364.101","APOC1","Apo C-I","Apolipoprotein C-I","P02654",4.58777909701659,15.4233406445227,7.96083516578787,3.24534742243885e-09,4.74720543063609e-06,11.0624150550997
"seq.6431.68","PCYOX1","PCYOX","Prenylcysteine oxidase 1","Q9UHG3",1.44890521378676,10.045380602071,7.94194923594939,3.42066971511464e-09,4.74720543063609e-06,11.0125539758968
"seq.15303.63","S100A5","S100A5","Protein S100-A5","P33763",-1.4218965118501,12.5193277844382,-7.84454084377092,4.44147012013038e-09,5.13656019393079e-06,10.7645304910214
"seq.4481.34","C4A|C4B","C4","Complement C4","P0C0L4|P0C0L5",1.86043772955753,15.6766127937785,7.74889642765068,5.87114836067332e-09,5.81998549638745e-06,10.5002101709513
"seq.3232.28","ACP5","TrATPase","Tartrate-resistant acid phosphatase type 5","P13686",1.53644315595927,11.0313210056397,7.55649733288421,1.01013547096556e-08,8.6253112451465e-06,9.98489891829289
"seq.18340.2","PSMB4","Proteasome beta chain","Proteasome subunit beta type-4","P28070",-1.73531787060269,11.3433749536763,-7.52045798340422,1.11871741182185e-08,8.6253112451465e-06,9.8878664522492
"seq.18244.1","ANXA7","ANXA7","Annexin A7","P20073",-2.18653933967831,14.6090917957609,-7.42831930734412,1.45331870049663e-08,9.38004931478982e-06,9.63908366782927
"seq.23022.5","GDI1","RhoGDI","Rab GDP dissociation inhibitor alpha","P31150",-1.09640119713102,10.5744152617867,-7.42027522427676,1.48696559248722e-08,9.38004931478982e-06,9.61731615098672
"seq.18275.5","CRIP1","CRIP1","Cysteine-rich protein 1","P50238",2.34450318378108,11.2164753336264,7.34247805927219,1.85604296232263e-08,1.07325684296306e-05,9.40640541625426
"seq.25121.7","NOMO2","NOMO2","Nodal modulator 2","Q5JPE7",0.803748857160425,9.79345694805933,7.29161223111552,2.13148656254213e-08,1.13772194288306e-05,9.27435814503065
"seq.8859.51","CA11","CAH11","Carbonic anhydrase-related protein 11","O75493",-0.997828109404988,10.3363476343559,-7.25808465378074,2.3623732277956e-08,1.1708934162624e-05,9.17682707937508
"seq.12476.50","TIGAR","TIGAR","Fructose-2;6-bisphosphatase TIGAR","Q9NQ88",0.745439040771197,11.74866441283,7.20780305099179,2.64067538986084e-08,1.22157643534962e-05,9.06900717656198
"seq.21507.48","COMMD8","COMD8","COMM domain-containing protein 8","Q9NX08",-1.85000598203242,11.7202256313019,-7.1945488815568,2.8341680802347e-08,1.22914326929679e-05,9.00346196607991
"seq.18235.16","PGP","PGP","Glycerol-3-phosphate phosphatase","A6NDG6",1.25798216123774,10.8462585196648,7.1387491135498,3.32673835146343e-08,1.35789631887087e-05,8.85084082510005
"seq.12488.9","MCTS1","MCTS1","Malignant T-cell-amplified sequence 1","Q9ULC4",-0.902304135703661,10.6590399477986,-7.09854554276954,3.69565325211872e-08,1.42467432869177e-05,8.75005181238271
"seq.21705.33","METRNL","METRL","Meteorin-like protein","Q641Q3",1.09755896917381,9.78851715928803,6.95150831300981,5.70815711879149e-08,2.03702776026431e-05,8.3363077555575
"seq.18943.4","PTGR2","PTGR2","Prostaglandin reductase 2","Q8N8N7",-2.39670302226121,12.7521969453696,-6.9224528905971,6.20881086110972e-08,2.03702776026431e-05,8.25614466180008
"seq.12619.14","PPM1A","Protein phophatase 2Ca","Protein phosphatase 1A","P35813",-1.06645116559555,12.6146604019897,-6.9084006731014,6.28342201488688e-08,2.03702776026431e-05,8.24296293636401
"seq.12460.18","PSMA7","PSA7","Proteasome subunit alpha type-7","O14818",-2.28889701207192,13.4907378973488,-6.90884295887488,6.45836730448404e-08,2.03702776026431e-05,8.21856669674532
"seq.11241.8","ASL","ARLY","Argininosuccinate lyase","P04424",2.36867639801979,10.3528530732536,6.82995535291507,8.11826833299047e-08,2.33257893615221e-05,8.00040064457358
"seq.17736.105","APTX","APTX","Aprataxin","Q7Z2E3",-0.88648746508354,11.3705692880221,-6.8217642862145,8.13376274775739e-08,2.33257893615221e-05,7.99716846275289
"seq.11696.7","CRABP2","RABP2","Cellular retinoic acid-binding protein 2","P29373",1.8326991179756,13.7505215254739,6.81804718953523,8.40387280642821e-08,2.33257893615221e-05,7.96741700299082
"seq.19555.1","SUMO2","SUMO2","Small ubiquitin-related modifier 2","P61956",-1.78248631500467,12.418430435588,-6.80140680131398,8.82006285260167e-08,2.35393908208473e-05,7.92130376913634
"seq.6563.78","HSPA1A","HSP 70","Heat shock 70 kDa protein 1A","P0DMV8",-1.26147758833229,13.3342087831234,-6.77904678632382,9.28895905202828e-08,2.38726247637127e-05,7.87101768142318
"seq.12891.1","MICALL2","MILK2","MICAL-like protein 2","Q8IY33",-0.687884590067545,12.6349562454442,-6.71865441628608,1.09111640506306e-07,2.7040202624045e-05,7.71641245272013
"seq.15414.316","LDHA","LDHA","L-lactate dehydrogenase A chain","P00338",2.96651776022309,11.8619230283441,6.71016327694594,1.15015730290719e-07,2.75204880168034e-05,7.66800459521345
"seq.17509.6","HPD","HPPD","4-hydroxyphenylpyruvate dioxygenase","P32754",-0.950693866671811,10.692295494935,-6.69462144105731,1.20343858845841e-07,2.758353495547e-05,7.62478535735514
"seq.23923.26","PPM1F","PPM1F","Protein phosphatase 1F","P49593",1.54351491173608,9.52713609697916,6.68299163041368,1.24493268352287e-07,2.758353495547e-05,7.59243105981909
"seq.11494.4","ELL2","ELL2","RNA polymerase II elongation factor ELL2","O00472",-1.13537148306277,11.6692086144077,-6.67560174789212,1.27204657526306e-07,2.758353495547e-05,7.57186623104923
"seq.13042.7","KCNA10","KCA10","Potassium voltage-gated channel subfamily A member 10","Q16322",-1.21820827462053,13.5562401360494,-6.64039215688921,1.38886027201913e-07,2.81884468318952e-05,7.48697067318929
"seq.5452.71","ASGR1","ASGR1","Asialoglycoprotein receptor 1","P07306",0.959742992340063,11.2366181720108,6.63458860958769,1.42458340539199e-07,2.81884468318952e-05,7.4633142874902
"seq.25912.131","FKBP1A","FK506 binding protein 1A","FK506 binding protein 1A","P62942",-2.03915698176578,12.2730282215472,-6.63372174931713,1.43736604930196e-07,2.81884468318952e-05,7.45523306352567
"seq.21475.137","TXNL1","TXNL1","Thioredoxin-like protein 1","O43396",-1.0353176708771,12.4129221340766,-6.62046804903057,1.46243563330196e-07,2.81884468318952e-05,7.43722689389109
"seq.10006.25","ELK1","ELK1","ETS domain-containing protein Elk-1","P19419",-1.07380358770487,10.7880809950745,-6.61029431248951,1.53913685745214e-07,2.88650558212444e-05,7.38992486313508
"seq.8246.9","PCSK9","PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7",2.26849868118543,11.8171498699174,6.59452894218098,1.61168675832957e-07,2.94302484632866e-05,7.34595055898403
"seq.21189.9","NUBP1","NUBP1","Nucleotide-binding protein 1","P53384",-0.938944189258216,11.6861020818466,-6.57868228837564,1.65728177915346e-07,2.94868673475535e-05,7.3180030978184
"seq.21430.4","PLA2G4A","cPLA2-alpha","Cytosolic phospholipase A2 alpha","P47712",-1.90701343859943,12.3473552547565,-6.51626686852657,2.02628630552018e-07,3.51510016850114e-05,7.12735881934349
"seq.3622.33","LGMN","LGMN","Legumain","Q99538",1.54129715244025,11.1522966594504,6.50082403050506,2.1200280206904e-07,3.58076604416349e-05,7.08416922552812
"seq.19338.3","LZIC","LZIC","Protein LZIC","Q8WZA0",-1.07299580556846,10.0902019663447,-6.48664709813769,2.20993181745667e-07,3.58076604416349e-05,7.04450405271152
"seq.7219.152","HSPA1A","HSP 70","Heat shock 70 kDa protein 1A","P0DMV8",-1.03552047099038,10.3722552983644,-6.48525724458503,2.21894999133924e-07,3.58076604416349e-05,7.04061461007076
"seq.13568.30","PSMD4","PSMD4","26S proteasome non-ATPase regulatory subunit 4","P55036",-0.677529553888826,10.1740669734186,-6.45173632333606,2.40533585808099e-07,3.67643320414655e-05,6.96226293783098
"seq.5628.21","SEMA3G","SEM3G","Semaphorin-3G","Q9NS98",1.67091865450436,9.82834395540192,6.45340264687278,2.4361261532545e-07,3.67643320414655e-05,6.9514314575303
"seq.6276.16","HSPA1A","HSP 70","Heat shock 70 kDa protein 1A","P0DMV8",-0.865815736254662,13.0201532629366,-6.44459143211647,2.43718010362792e-07,3.67643320414655e-05,6.94911229382896
"seq.2851.63","C5","C5a","C5a anaphylatoxin","P01031",-1.77534948027386,15.4895678947527,-6.44021225102518,2.53221539674315e-07,3.73851971021292e-05,6.91448049310836
"seq.12356.65","SRI","Sorcin","Sorcin","P30626",-1.33168640871406,10.5196293078388,-6.38529130066961,2.97515361759389e-07,4.29794159635711e-05,6.76049353836587
"seq.9926.4","S100P","S100P","Protein S100-P","P25815",-1.00447181896251,12.948168770147,-6.37011307578468,3.03500703590573e-07,4.29794159635711e-05,6.73956128909596
"seq.15447.45","SORD","Sorbitol dehydrogenase","Sorbitol dehydrogenase","Q00796",1.63403262499919,11.7117992141844,6.36429906533686,3.16440016041463e-07,4.32546742535753e-05,6.70158007630158
"seq.12370.30","APOF","Apo F","Apolipoprotein F","Q13790",3.40082554572261,11.2908802285554,6.3627201118248,3.17911570389442e-07,4.32546742535753e-05,6.69714762292
"seq.25287.7","EIF4G1","IF4G1","Eukaryotic translation initiation factor 4 gamma 1","Q04637",-1.44705235249168,11.6281574840493,-6.33776642780525,3.42104997845173e-07,4.39470409080049e-05,6.62707518371153
"seq.5437.63","FABP3","FABP","Fatty acid-binding protein; heart","P05413",1.8967290777949,13.1290469617815,6.3331189945392,3.46811665676541e-07,4.39470409080049e-05,6.61402015597989
"seq.17467.1","DHRS9","DHRS9","Dehydrogenase/reductase SDR family member 9","Q9BPW9",-0.709167101516423,10.7653593802078,-6.32441815837878,3.48151614860676e-07,4.39470409080049e-05,6.60862889492056
"seq.10464.6","ANTXR1","ANTR1","Anthrax toxin receptor 1","Q9H6X2",0.651860029494646,10.7628508624486,6.31855794675644,3.53309385973595e-07,4.39470409080049e-05,6.59437553971889
"seq.6462.12","TIMP4","TIMP-4","Metalloproteinase inhibitor 4","Q99727",0.808854929785239,11.417904470176,6.31597731124182,3.57024071454874e-07,4.39470409080049e-05,6.58460648538926
"seq.22808.59","THRB","THB","Thyroid hormone receptor beta","P10828",-1.46832025496047,13.9370670537827,-6.31948392322838,3.61000336036356e-07,4.39470409080049e-05,6.57570993789473
"seq.14072.9","TPT1","TCTP","Translationally-controlled tumor protein","P13693",-1.71190794915654,14.660311717848,-6.28690087333417,3.97320350862838e-07,4.75345847351248e-05,6.4841134321315
"seq.15453.3","AMBP","a1-Microglobulin","Alpha-1-microglobulin","P02760",0.935893718605548,16.0632052624812,6.25988579756584,4.20800280927083e-07,4.94903923619157e-05,6.42747091025633
"seq.13652.2","TOM1L1","TM1L1","TOM1-like protein 1","O75674",-0.847286348301628,11.5964390953559,-6.24628882574811,4.39496727494429e-07,5.08277965347307e-05,6.38619865649121
"seq.9999.1","IRF6","IRF6","Interferon regulatory factor 6","O14896",-1.64631309606578,11.2863638129668,-6.240246971507,4.55827946528102e-07,5.13550862130943e-05,6.35284614874883
"seq.8488.33","ITGA2B|ITGB3","gpIIbIIIa","Integrin alpha-IIb: beta-3 complex","P08514|P05106",-1.58506567703483,13.6173666674518,-6.23799800854597,4.58857954346713e-07,5.13550862130943e-05,6.34651504978127
"seq.13605.16","ANXA10","ANX10","Annexin A10","Q9UJ72",-0.65566700241895,12.1017344722263,-6.21999858979408,4.72673375763744e-07,5.2061596101978e-05,6.31625828933489
"seq.17453.34","CP","Ceruloplasmin","Ceruloplasmin","P00450",-1.46006790173751,13.4212389169338,-6.20526406465905,5.05326411668632e-07,5.4788437040135e-05,6.25433152361421
"seq.4925.54","MMP13","MMP-13","Collagenase 3","P45452",-1.38634781486438,9.51119489570519,-6.18731058905096,5.32795129552131e-07,5.68779292917267e-05,6.20374581797861
"seq.22371.46","FAM110A","F110A","Protein FAM110A","Q9BQ89",-1.48640535042397,13.4909301391491,-6.16538598387408,5.68386157983318e-07,5.90248093576956e-05,6.1419467100878
"seq.13697.51","GPD1","GPDA","Glycerol-3-phosphate dehydrogenase [NAD(+)]; cytoplasmic","P21695",2.88808280929996,9.48189808029994,6.1644735203834,5.69918176533449e-07,5.90248093576956e-05,6.13937416969758
"seq.6448.36","SEMA3C","Sema E","Semaphorin-3C","Q99985",0.834702572183936,10.1886335297287,6.14120492637192,6.10421408673019e-07,6.16465740108823e-05,6.07375711710413
"seq.22092.43","CASP4","Caspase-4","Caspase-4","P49662",-0.669045027108087,11.0432723340525,-6.13126527620439,6.1455830779009e-07,6.16465740108823e-05,6.06539430332109
"seq.25281.50","DPP8","DPP8","Dipeptidyl peptidase 8","Q6V1X1",-0.553842882627968,12.1034095397743,-6.12726231345966,6.21885023888422e-07,6.16465740108823e-05,6.05406750344468
"seq.6324.11","DNASE1L2","DNSL2","Deoxyribonuclease-1-like 2","Q92874",-1.04799219764609,13.8973349628852,-6.09332926477246,6.90663908480638e-07,6.75002374781289e-05,5.9541874552739
"seq.12381.26","CBR1","CBR1","Carbonyl reductase [NADPH] 1","P16152",-1.00491661272214,12.6963862441573,-6.08821319592067,7.02146207472643e-07,6.7669340745176e-05,5.93854326993201
"seq.5224.20","CSNK2A1","CSK21","Casein kinase II subunit alpha","P68400",-1.52587860356686,7.42740997586314,-6.07621615677732,7.39556519744987e-07,7.0102248543019e-05,5.89034226318134
"seq.23309.11","PSMC3IP","HOP2","Homologous-pairing protein 2 homolog","Q9P2W1",-0.765317221783453,10.7071631506609,-6.06641880097096,7.54427965855591e-07,7.0102248543019e-05,5.87053037826731
"seq.7215.18","CYB5R3","NADH-cytochrome b5 reductase","NADH-cytochrome b5 reductase 3","P00387",-0.943719733413335,11.5592639356775,-6.06634783392705,7.57698319747287e-07,7.0102248543019e-05,5.866752211944
"seq.23311.19","RPP25","RPP25","Ribonuclease P protein subunit p25","Q9BUL9",-2.21416904374678,12.4696498790673,-6.05998262928676,7.75895082490175e-07,7.08412628605174e-05,5.84449488518935
"seq.21120.3","NDUFAF2","MIMIT","Mimitin; mitochondrial","Q8N183",-0.722281641798547,10.1693283668563,-6.02496610177547,8.57621367939051e-07,7.72861645731049e-05,5.7484763377069
"seq.25117.17","PGM5","PGM5","PGM5","Q15124",0.948359287501049,11.5278620085334,6.02007609432279,8.70117500399601e-07,7.74069914778568e-05,5.73464942345742
"seq.4912.17","GOT1","GOT1","Aspartate aminotransferase; cytoplasmic","P17174",-1.19918950355014,12.4895975751722,-6.01271312608128,8.9225902844542e-07,7.83719670681363e-05,5.71092594107532
"seq.13388.57","PCSK1","NEC1","Neuroendocrine convertase 1","P29120",0.636806274634136,11.2736253584464,5.99488993950807,9.20652478550387e-07,7.95592585636365e-05,5.67908206517472
"seq.11245.43","FLNA","filamin A:CH1","Filamin-A:Calponin Homology 1","P21333",-1.45027807413252,14.6084832745073,-5.9989072340909,9.29445458960691e-07,7.95592585636365e-05,5.67189636427917
"seq.14116.129","S100A4","S100A4","Protein S100-A4","P26447",-1.27203422277724,11.7049450095084,-5.99186797767697,9.49001310026374e-07,7.95592585636365e-05,5.65199314899083
"seq.20133.1","MAGEA3","MAGE-3","Melanoma-associated antigen 3","P43357",-1.34752591524164,12.0716367268355,-5.98487874226157,9.68827229360618e-07,7.95592585636365e-05,5.63222934769095
"seq.11270.17","CHCHD10","CHC10","Coiled-coil-helix-coiled-coil-helix domain-containing protein 10; mitochondrial","Q8WYQ3",0.890952324089394,11.1448637213001,5.98120947023216,9.77977704344226e-07,7.95592585636365e-05,5.62311352005049
"seq.22098.10","CCNYL1","CCYL1","Cyclin-Y-like protein 1","Q8N7R7",-0.744401513704238,10.5460691937033,-5.97898423603074,9.79004408374452e-07,7.95592585636365e-05,5.62161558912581
"seq.11308.8","CREB3L4","CR3L4","Cyclic AMP-responsive element-binding protein 3-like protein 4","Q8TEY5",0.629732275420276,10.5475832767908,5.97201484033176,9.86034909421061e-07,7.95592585636365e-05,5.61356786026703
"seq.9959.60","TMEM59L","TM59L","Transmembrane protein 59-like","Q9UK28",-1.30874025255911,12.3185877637447,-5.96309770311415,1.03332127987585e-06,8.19078787327894e-05,5.57062543921394
"seq.24443.8","MORF4L2","MO4L2","Mortality factor 4-like protein 2","Q15014",-1.08935735415733,13.6793343344661,-5.95266408625397,1.05302819543579e-06,8.19078787327894e-05,5.55148489908932
"seq.10945.11","STX6","Syntaxin-6","Syntaxin-6","O43752",-0.618350712809077,11.4893005098454,-5.94488179398573,1.06794323731989e-06,8.19078787327894e-05,5.53722620022827
"seq.4187.49","PGD","6-Phosphogluconate dehydrogenase","6-phosphogluconate dehydrogenase; decarboxylating","P52209",2.6180970329881,9.40836036834191,5.9500344209835,1.07405333534845e-06,8.19078787327894e-05,5.53366929945394
"seq.23310.51","RAB38","RAB38","Ras-related protein Rab-38","P57729",-0.796940733137779,11.8649109721033,-5.94130102590524,1.07935618507394e-06,8.19078787327894e-05,5.52706521723325
"seq.3758.68","PROC","Activated Protein C","Activated Protein C","P04070",-2.99719099360818,12.1448408053405,-5.94630752764116,1.08596697556083e-06,8.19078787327894e-05,5.52312469401675
"seq.9244.27","PPT1","PPT1","Palmitoyl-protein thioesterase 1","P50897",0.954842488363587,9.6575042999999,5.94069496489239,1.10415940369967e-06,8.23845387341079e-05,5.5072439281653
"seq.5231.79","PCSK9","PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7",2.26943806057117,14.5736425901664,5.9360359768543,1.11949322792e-06,8.26400373248607e-05,5.49406041756022
"seq.18942.11","PSMB9","PSB9","Proteasome subunit beta type-9","P28065",-1.38472527247092,11.5021477700961,-5.93078017875525,1.13704816742465e-06,8.30523919343123e-05,5.47918716139596
"seq.5456.59","CNDP1","CNDP1","Beta-Ala-His dipeptidase","Q96KN2",2.47810272125697,11.8904284070729,5.89137335599417,1.27778624306117e-06,9.2359986881265e-05,5.36763965049381
"seq.10885.36","C6orf89","CF089","Bombesin receptor-activated protein C6orf89","Q6UWU4",-1.0766099532308,11.4704625379954,-5.85720556153739,1.41390005175957e-06,9.91998780174565e-05,5.27088039360143
"seq.20451.126","IFT22","IFT22","Intraflagellar transport protein 22 homolog","Q9H7X7",-1.28324513670567,10.6957292485221,-5.85171801830558,1.437078722843e-06,9.91998780174565e-05,5.25533693555602
"seq.13067.5","PRKG1","KGP1B","cGMP-dependent protein kinase 1; beta isozyme","Q13976",-0.724426185880557,11.8564427890319,-5.84141655820301,1.45218164450631e-06,9.91998780174565e-05,5.24345655884865
"seq.22114.4","LAS2","CR054","Uncharacterized protein C18orf54","Q8IYD9",-0.540212527668135,11.6123768725559,-5.84030305834141,1.45699544115186e-06,9.91998780174565e-05,5.24029322709382
"seq.22788.10","SULT6B1","ST6B1","Sulfotransferase 6B1","Q6IMI4",-0.722922943253616,11.5901070812315,-5.83757963103877,1.46883672656398e-06,9.91998780174565e-05,5.23255612460146
"seq.15559.5","ANTXR2","ANTR2","Anthrax toxin receptor 2","P58335",1.3582860813278,11.9236794920185,5.83327382980199,1.51781604277759e-06,9.91998780174565e-05,5.20308732998304
"seq.3024.18","SERPINF2","a2-Antiplasmin","Alpha-2-antiplasmin","P08697",2.32679902684451,11.4920874064241,5.83183628548638,1.52429673356237e-06,9.91998780174565e-05,5.1990145751014
"seq.13526.5","SSB","LA:RRM","Lupus La protein:RNA recognition motif","P05455",-0.62685459833595,9.77955770415755,-5.82973843246609,1.5238374983864e-06,9.91998780174565e-05,5.19868690227038
"seq.13732.79","CTF1","Cardiotrophin-1","Cardiotrophin-1","Q16619",-0.627919007646531,12.7895878023154,-5.82458717536604,1.5266698612526e-06,9.91998780174565e-05,5.19564256320738
"seq.23392.41","PLEKHA3","PKHA3","Pleckstrin homology domain-containing family A member 3","Q9HB20",-0.867660336926269,9.89651046285633,-5.82971138683883,1.53392702180265e-06,9.91998780174565e-05,5.19299434784808
"seq.21555.17","FAM3A","FAM3A","Protein FAM3A","P98173",-0.778099747355576,11.045421078754,-5.82613954048644,1.5376084856333e-06,9.91998780174565e-05,5.18992846269322
"seq.7071.23","MAN1B1","MA1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1;2-alpha-mannosidase","Q9UKM7",-0.884058199269367,11.8864670769563,-5.82325981487058,1.54519213590568e-06,9.91998780174565e-05,5.18488251958531
"seq.25285.14","KBTBD11","KBTBB","Kelch repeat and BTB domain-containing protein 11","O94819",0.479583804427012,9.69487615315946,5.81662291064926,1.56324486535626e-06,9.91998780174565e-05,5.17301268839894
"seq.3179.51","CTSA","Cathepsin A","Lysosomal protective protein","P10619",2.82072739937906,13.0986078830791,5.82131981595054,1.57255895401646e-06,9.91998780174565e-05,5.16921827121331
"seq.14684.17","CAPN2","CAN2","Calpain-2 catalytic subunit","P17655",-0.871254815821636,12.2117248004761,-5.81143050061487,1.59197875906609e-06,9.92845370395554e-05,5.15586639454256
"seq.21524.14","USP5","UBP5","Ubiquitin carboxyl-terminal hydrolase 5","P45974",-1.47164823294889,12.5567695261478,-5.81495347405798,1.60251738700536e-06,9.92845370395554e-05,5.15117905902855
"seq.3739.72","ITGA2B|ITGB3","gpIIbIIIa","Integrin alpha-IIb: beta-3 complex","P08514|P05106",-1.67573735017979,14.791058164545,-5.80598188206488,1.64571009997163e-06,9.93137055031266e-05,5.12575597652379
"seq.13496.19","HMGCS1","HMCS1","Hydroxymethylglutaryl-CoA synthase; cytoplasmic","Q01581",2.13622119354024,10.464736176719,5.80476394691396,1.6516630612347e-06,9.93137055031266e-05,5.12230451424806
"seq.10553.8","TOR1AIP2","TOIP2","Torsin-1A-interacting protein 2","Q8NFQ8",-0.670525482327813,11.6610880865733,-5.7973028502734,1.65566460068683e-06,9.93137055031266e-05,5.11810958790644
"seq.22003.4","PON2","Paraoxonase-2","Paraoxonase 2","Q15165",-1.18325041980918,12.77127028641,-5.80301733938069,1.66023776313052e-06,9.93137055031266e-05,5.11735480014563
"seq.6259.60","TNC","Tenascin","Tenascin","P24821",0.731486890148531,12.6828222041547,5.78471806486389,1.71879336012473e-06,0.000101937667742782,5.08234180029345
"seq.9994.217","ATP4B","ATP4B","Potassium-transporting ATPase subunit beta","P51164",2.01217503749756,14.8112452617231,5.77327774464866,1.81328812437876e-06,0.000105473090269926,5.03306416384139
"seq.6909.40","MGAT2","MGAT2","Alpha-1;6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","Q10469",0.694107151463081,10.1809534209819,5.771886103246,1.81528512114387e-06,0.000105473090269926,5.03172008363002
"seq.7870.8","CNDP1","CNDP1","Beta-Ala-His dipeptidase","Q96KN2",1.9750712189195,12.397799400285,5.77088727422951,1.82618820711515e-06,0.000105473090269926,5.02628796840703
"seq.9773.15","RNF149","RN149","E3 ubiquitin-protein ligase RNF149","Q8NC42",0.443118594017449,8.83665552575711,5.76010633765691,1.84931479920774e-06,0.000105473090269926,5.01238159358148
"seq.3340.53","THBS4","TSP4","Thrombospondin-4","P35443",1.13890755282928,14.2610793116315,5.76410285162914,1.85440510346317e-06,0.000105473090269926,5.01116840085113
"seq.15367.38","BPIFB1","LPLC1","BPI fold-containing family B member 1","Q8TDL5",2.08124238430744,12.1889987964549,5.75489730347825,1.91487672190557e-06,0.00010795867742714,4.98095840411639
"seq.12813.18","EHBP1","EHBP1","EH domain-binding protein 1","Q8NDI1",-0.595254694354361,10.9179659620224,-5.74588409045379,1.9292226547003e-06,0.00010795867742714,4.97194838958926
"seq.5340.24","CASP10","Caspase-10:region 1","Caspase-10:region 1","Q92851",-1.18022537351859,12.9257722917431,-5.74447221971618,1.97501281597138e-06,0.000109636911440203,4.95140165196179
"seq.10721.76","HSPA1A","HSP 70","Heat shock 70 kDa protein 1A","P0DMV8",-0.996047893820768,14.6376265512331,-5.73306031220777,2.01538414126091e-06,0.000110570272705872,4.93072823503763
"seq.8974.172","COL15A1","COFA1","Collagen alpha-1(XV) chain","P39059",0.89753829062494,12.5819740657349,5.73055336153593,2.02369572469314e-06,0.000110570272705872,4.92646819729224
"seq.9187.2","HMGN1","HMGN1","Non-histone chromosomal protein HMG-14","P05114",0.6947632292898,10.0269352203114,5.71447130707866,2.15884622320868e-06,0.000117033077678477,4.8663323995028
"seq.22152.162","GALNT9","GALT9","Polypeptide N-acetylgalactosaminyltransferase 9","Q9HCQ5",-0.781113036949959,10.5592667431039,-5.69967147479322,2.2557565234295e-06,0.000120750770578593,4.82436067682435
"seq.14332.3","RALA","RALA","Ras-related protein Ral-A","P11233",-1.12961582599842,11.0317836316374,-5.6987059908662,2.26222801199266e-06,0.000120750770578593,4.82162247706538
"seq.13614.6","CREBBP","CREB-binding protein","CREB-binding protein","Q92793",-1.03390528200725,13.7202284762115,-5.69021233786635,2.29439238939727e-06,0.000121532738855173,4.80702707915003
"seq.7038.45","ST8SIA4","SIA8D","CMP-N-acetylneuraminate-poly-alpha-2;8-sialyltransferase","Q92187",-0.992197383311028,10.8887231807299,-5.68971439986437,2.32339800286397e-06,0.000122136808650554,4.7961208009749
"seq.20592.8","LXN","LXN","Latexin","Q9BS40",-0.905998854981451,11.178498571117,-5.67771119183461,2.40764739950238e-06,0.000125614024850729,4.76207575376574
"seq.23690.228","RBM41","RBM41","RNA-binding protein 41","Q96IZ5",-1.28237494280688,10.9005836861666,-5.65409266087419,2.58246712344973e-06,0.000133659803177856,4.69508001884547
"seq.14713.46","AZU1","Azurocidin","Azurocidin","P20160",-0.65949195830078,9.52005974467583,-5.65173821243878,2.60057673332022e-06,0.000133659803177856,4.6884010631602
"seq.22568.7","DSG4","DSG4","Desmoglein-4","Q86SJ6",1.00498275740827,9.53817948140677,5.64540687423295,2.64990878014613e-06,0.000133659803177856,4.67044038989394
"seq.17404.5","ARL5B","ARL5B","ADP-ribosylation factor-like protein 5B","Q96KC2",-1.17783805537303,14.48807435253,-5.64522785756554,2.6510999718595e-06,0.000133659803177856,4.6700025754466
"seq.6440.31","MFAP5","MFAP5","Microfibrillar-associated protein 5","Q13361",0.870047815426298,10.5755184605486,5.64435796831866,2.65817161529674e-06,0.000133659803177856,4.66746482093033
"seq.8052.115","NLGN1","NLGN1","Neuroligin-1","Q8N2Q7",1.29880789292016,9.98691538335272,5.63669825338507,2.71929918275107e-06,0.00013574976279935,4.64573514184697
"seq.8009.121","SURF1","SURF1","Surfeit locus protein 1","Q15526",-1.6344879425582,14.1822475090504,-5.61958075796741,2.86104135431583e-06,0.000141805471125697,4.59717276766166
"seq.5722.78","PRCP","Prolylcarboxypeptidase","Lysosomal Pro-X carboxypeptidase","P42785",2.37540519948398,13.297912950971,5.61594594360925,2.89207937705123e-06,0.000142327225513181,4.58686044747462
"seq.24684.7","GIMAP4","GIMA4","GTPase IMAP family member 4","Q9NUV9",0.710640910039171,10.7294636781342,5.60898562769974,2.93054441557688e-06,0.000143204561265408,4.57347069202254
"seq.24479.25","TMEM225B","T225B","Transmembrane protein 225B","P0DP42",-1.12900638540975,11.6787384617265,-5.59738943201385,3.05586920023745e-06,0.000148284450212921,4.53421221227956
